Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:55:08.537000,NOR,1,0 days 00:01:27.198000,1.0,1.0,,,,33.656,24.811,,0 days 00:54:43.839000,0 days 00:55:08.685000,237.0,252.0,297.0,293.0,False,MEDIUM,1.0,True,McLaren,0 days 00:53:41.090000,2026-06-14 13:03:27.855,1,4.0,False,,False,False,87.198,
1,0 days 00:56:30.788000,NOR,1,0 days 00:01:22.251000,2.0,1.0,,,23.744,33.611,24.896,0 days 00:55:32.301000,0 days 00:56:05.912000,0 days 00:56:30.808000,241.0,246.0,296.0,335.0,True,MEDIUM,2.0,True,McLaren,0 days 00:55:08.537000,2026-06-14 13:04:55.302,1,4.0,False,,False,True,82.251,82.251
2,0 days 00:57:53.210000,NOR,1,0 days 00:01:22.422000,3.0,1.0,,,23.976,33.5,24.946,0 days 00:56:54.784000,0 days 00:57:28.284000,0 days 00:57:53.230000,245.0,263.0,293.0,340.0,False,MEDIUM,3.0,True,McLaren,0 days 00:56:30.788000,2026-06-14 13:06:17.553,1,4.0,False,,False,True,82.422,82.422
3,0 days 00:59:15.983000,NOR,1,0 days 00:01:22.773000,4.0,1.0,,,23.999,33.552,25.222,0 days 00:58:17.229000,0 days 00:58:50.781000,0 days 00:59:16.003000,242.0,252.0,293.0,334.0,False,MEDIUM,4.0,True,McLaren,0 days 00:57:53.210000,2026-06-14 13:07:39.975,1,4.0,False,,False,True,82.773,82.773
4,0 days 01:00:39.270000,NOR,1,0 days 00:01:23.287000,5.0,1.0,,,24.189,33.813,25.285,0 days 00:59:40.192000,0 days 01:00:14.005000,0 days 01:00:39.290000,245.0,254.0,292.0,332.0,False,MEDIUM,5.0,True,McLaren,0 days 00:59:15.983000,2026-06-14 13:09:02.748,1,4.0,False,,False,True,83.287,83.287
5,0 days 01:02:02.496000,NOR,1,0 days 00:01:23.226000,6.0,1.0,,,24.222,33.707,25.297,0 days 01:01:03.512000,0 days 01:01:37.219000,0 days 01:02:02.516000,250.0,251.0,291.0,331.0,False,MEDIUM,6.0,True,McLaren,0 days 01:00:39.270000,2026-06-14 13:10:26.035,1,4.0,False,,False,True,83.226,83.226
6,0 days 01:03:25.853000,NOR,1,0 days 00:01:23.357000,7.0,1.0,,,24.175,33.895,25.287,0 days 01:02:26.691000,0 days 01:03:00.586000,0 days 01:03:25.873000,259.0,256.0,291.0,330.0,False,MEDIUM,7.0,True,McLaren,0 days 01:02:02.496000,2026-06-14 13:11:49.261,1,4.0,False,,False,True,83.357,83.357
7,0 days 01:04:49.245000,NOR,1,0 days 00:01:23.392000,8.0,1.0,,,24.237,33.773,25.382,0 days 01:03:50.110000,0 days 01:04:23.883000,0 days 01:04:49.265000,247.0,256.0,292.0,330.0,False,MEDIUM,8.0,True,McLaren,0 days 01:03:25.853000,2026-06-14 13:13:12.618,1,4.0,False,,False,True,83.392,83.39200000000001
8,0 days 01:06:12.746000,NOR,1,0 days 00:01:23.501000,9.0,1.0,,,24.26,33.774,25.467,0 days 01:05:13.525000,0 days 01:05:47.299000,0 days 01:06:12.766000,252.0,256.0,290.0,330.0,False,MEDIUM,9.0,True,McLaren,0 days 01:04:49.245000,2026-06-14 13:14:36.010,1,4.0,False,,False,True,83.501,83.501
9,0 days 01:07:36.065000,NOR,1,0 days 00:01:23.319000,10.0,1.0,,,24.292,33.706,25.321,0 days 01:06:37.058000,0 days 01:07:10.764000,0 days 01:07:36.085000,252.0,258.0,292.0,330.0,False,MEDIUM,10.0,True,McLaren,0 days 01:06:12.746000,2026-06-14 13:15:59.511,1,4.0,False,,False,True,83.319,83.319
10,0 days 01:08:59.466000,NOR,1,0 days 00:01:23.401000,11.0,1.0,,,24.283,33.758,25.36,0 days 01:08:00.368000,0 days 01:08:34.126000,0 days 01:08:59.486000,257.0,261.0,290.0,332.0,False,MEDIUM,11.0,True,McLaren,0 days 01:07:36.065000,2026-06-14 13:17:22.830,1,3.0,False,,False,True,83.401,83.40100000000001
11,0 days 01:10:23.084000,NOR,1,0 days 00:01:23.618000,12.0,1.0,,,24.221,33.969,25.428,0 days 01:09:23.707000,0 days 01:09:57.676000,0 days 01:10:23.104000,254.0,247.0,290.0,331.0,False,MEDIUM,12.0,True,McLaren,0 days 01:08:59.466000,2026-06-14 13:18:46.231,1,3.0,False,,False,True,83.618,83.618
12,0 days 01:11:50.930000,NOR,1,0 days 00:01:27.846000,13.0,1.0,,0 days 01:11:48.151000,24.308,33.977,29.561,0 days 01:10:47.412000,0 days 01:11:21.389000,0 days 01:11:50.950000,258.0,248.0,,330.0,False,MEDIUM,13.0,True,McLaren,0 days 01:10:23.084000,2026-06-14 13:20:09.849,1,2.0,False,,False,False,87.846,87.846
13,0 days 01:13:31.581000,NOR,1,0 days 00:01:40.651000,14.0,2.0,0 days 01:12:09.971000,,43.21,32.876,24.565,0 days 01:12:34.160000,0 days 01:13:07.036000,0 days 01:13:31.601000,258.0,266.0,296.0,262.0,False,HARD,1.0,True,McLaren,0 days 01:11:50.930000,2026-06-14 13:21:37.695,1,6.0,False,,False,False,100.651,100.651
14,0 days 01:14:53.651000,NOR,1,0 days 00:01:22.070000,15.0,2.0,,,24.024,33.249,24.797,0 days 01:13:55.625000,0 days 01:14:28.874000,0 days 01:14:53.671000,247.0,260.0,294.0,329.0,True,HARD,2.0,True,McLaren,0 days 01:13:31.581000,2026-06-14 13:23:18.346,1,5.0,False,,False,True,82.07,82.07000000000001
15,0 days 01:16:15.844000,NOR,1,0 days 00:01:22.193000,16.0,2.0,,,23.947,33.261,24.985,0 days 01:15:17.618000,0 days 01:15:50.879000,0 days 01:16:15.864000,248.0,262.0,295.0,332.0,False,HARD,3.0,True,McLaren,0 days 01:14:53.651000,2026-06-14 13:24:40.416,1,5.0,False,,False,True,82.193,82.193
16,0 days 01:17:37.788000,NOR,1,0 days 00:01:21.944000,17.0,2.0,,,23.89,33.232,24.822,0 days 01:16:39.754000,0 days 01:17:12.986000,0 days 01:17:37.808000,252.0,264.0,293.0,332.0,True,HARD,4.0,True,McLaren,0 days 01:16:15.844000,2026-06-14 13:26:02.609,1,4.0,False,,False,True,81.944,81.944
17,0 days 01:18:59.769000,NOR,1,0 days 00:01:21.981000,18.0,2.0,,,23.788,33.283,24.91,0 days 01:18:01.596000,0 days 01:18:34.879000,0 days 01:18:59.789000,263.0,265.0,293.0,331.0,False,HARD,5.0,True,McLaren,0 days 01:17:37.788000,2026-06-14 13:27:24.553,1,4.0,False,,False,True,81.981,81.981
18,0 days 01:20:22.123000,NOR,1,0 days 00:01:22.354000,19.0,2.0,,,23.972,33.368,25.014,0 days 01:19:23.761000,0 days 01:19:57.129000,0 days 01:20:22.143000,255.0,263.0,294.0,332.0,False,HARD,6.0,True,McLaren,0 days 01:18:59.769000,2026-06-14 13:28:46.534,1,4.0,False,,False,True,82.354,82.354
19,0 days 01:21:44.366000,NOR,1,0 days 00:01:22.243000,20.0,2.0,,,23.843,33.384,25.016,0 days 01:20:45.986000,0 days 01:21:19.370000,0 days 01:21:44.386000,258.0,265.0,292.0,330.0,False,HARD,7.0,True,McLaren,0 days 01:20:22.123000,2026-06-14 13:30:08.888,1,4.0,False,,False,True,82.243,82.243
20,0 days 01:23:06.741000,NOR,1,0 days 00:01:22.375000,21.0,2.0,,,23.963,33.337,25.075,0 days 01:22:08.349000,0 days 01:22:41.686000,0 days 01:23:06.761000,258.0,257.0,293.0,330.0,False,HARD,8.0,True,McLaren,0 days 01:21:44.366000,2026-06-14 13:31:31.131,1,4.0,False,,False,True,82.375,82.375
21,0 days 01:24:28.763000,NOR,1,0 days 00:01:22.022000,22.0,2.0,,,23.827,33.197,24.998,0 days 01:23:30.588000,0 days 01:24:03.785000,0 days 01:24:28.783000,260.0,263.0,293.0,330.0,False,HARD,9.0,True,McLaren,0 days 01:23:06.741000,2026-06-14 13:32:53.506,1,4.0,False,,False,True,82.022,82.022
22,0 days 01:25:51.042000,NOR,1,0 days 00:01:22.279000,23.0,2.0,,,23.938,33.372,24.969,0 days 01:24:52.721000,0 days 01:25:26.093000,0 days 01:25:51.062000,260.0,261.0,293.0,331.0,False,HARD,10.0,True,McLaren,0 days 01:24:28.763000,2026-06-14 13:34:15.528,1,4.0,False,,False,True,82.279,82.279
23,0 days 01:27:13.486000,NOR,1,0 days 00:01:22.444000,24.0,2.0,,,23.965,33.349,25.13,0 days 01:26:15.027000,0 days 01:26:48.376000,0 days 01:27:13.506000,253.0,257.0,295.0,332.0,False,HARD,11.0,True,McLaren,0 days 01:25:51.042000,2026-06-14 13:35:37.807,1,4.0,False,,False,True,82.444,82.44399999999999
24,0 days 01:28:35.949000,NOR,1,0 days 00:01:22.463000,25.0,2.0,,,23.696,33.686,25.081,0 days 01:27:37.202000,0 days 01:28:10.888000,0 days 01:28:35.969000,252.0,251.0,293.0,345.0,False,HARD,12.0,True,McLaren,0 days 01:27:13.486000,2026-06-14 13:37:00.251,1,4.0,False,,False,True,82.463,82.46300000000001
25,0 days 01:29:58.613000,NOR,1,0 days 00:01:22.664000,26.0,2.0,,,23.976,33.641,25.047,0 days 01:28:59.945000,0 days 01:29:33.586000,0 days 01:29:58.633000,248.0,258.0,295.0,334.0,False,HARD,13.0,True,McLaren,0 days 01:28:35.949000,2026-06-14 13:38:22.714,1,4.0,False,,False,True,82.664,82.664
26,0 days 01:31:21.522000,NOR,1,0 days 00:01:22.909000,27.0,2.0,,,23.984,33.774,25.151,0 days 01:30:22.617000,0 days 01:30:56.391000,0 days 01:31:21.542000,252.0,259.0,293.0,332.0,False,HARD,14.0,True,McLaren,0 days 01:29:58.613000,2026-06-14 13:39:45.378,1,3.0,False,,False,True,82.909,82.909
27,0 days 01:32:44.182000,NOR,1,0 days 00:01:22.660000,28.0,2.0,,,23.984,33.678,24.998,,0 days 01:32:19.204000,0 days 01:32:44.202000,259.0,262.0,293.0,335.0,False,HARD,15.0,True,McLaren,0 days 01:31:21.522000,2026-06-14 13:41:08.287,1,3.0,False,,False,True,82.66,82.66
28,0 days 01:34:07.436000,NOR,1,0 days 00:01:23.254000,29.0,2.0,,,23.926,33.566,25.762,0 days 01:33:08.128000,0 days 01:33:41.694000,0 days 01:34:07.456000,260.0,255.0,289.0,331.0,False,HARD,16.0,True,McLaren,0 days 01:32:44.182000,2026-06-14 13:42:30.947,1,3.0,False,,False,True,83.254,83.254
29,0 days 01:35:30.592000,NOR,1,0 days 00:01:23.156000,30.0,2.0,,,24.034,33.865,25.257,0 days 01:34:31.490000,0 days 01:35:05.355000,0 days 01:35:30.612000,254.0,257.0,292.0,344.0,False,HARD,17.0,True,McLaren,0 days 01:34:07.436000,2026-06-14 13:43:54.201,1,3.0,False,,False,True,83.156,83.156
30,0 days 01:36:53.539000,NOR,1,0 days 00:01:22.947000,31.0,2.0,,,24.044,33.558,25.345,0 days 01:35:54.656000,0 days 01:36:28.214000,0 days 01:36:53.559000,256.0,255.0,292.0,330.0,False,HARD,18.0,True,McLaren,0 days 01:35:30.592000,2026-06-14 13:45:17.357,1,3.0,False,,False,True,82.947,82.947
31,0 days 01:38:17.136000,NOR,1,0 days 00:01:23.597000,32.0,2.0,,,24.072,34.168,25.357,0 days 01:37:17.631000,0 days 01:37:51.799000,0 days 01:38:17.156000,255.0,262.0,294.0,332.0,False,HARD,19.0,True,McLaren,0 days 01:36:53.539000,2026-06-14 13:46:40.304,1,3.0,False,,False,True,83.597,83.597
32,0 days 01:39:39.985000,NOR,1,0 days 00:01:22.849000,33.0,2.0,,,23.966,33.715,25.168,0 days 01:38:41.122000,0 days 01:39:14.837000,0 days 01:39:40.005000,260.0,259.0,291.0,343.0,False,HARD,20.0,True,McLaren,0 days 01:38:17.136000,2026-06-14 13:48:03.901,1,3.0,False,,False,True,82.849,82.849
33,0 days 01:41:03.100000,NOR,1,0 days 00:01:23.115000,34.0,2.0,,,24.053,33.75,25.312,0 days 01:40:04.058000,0 days 01:40:37.808000,0 days 01:41:03.120000,259.0,260.0,294.0,330.0,False,HARD,21.0,True,McLaren,0 days 01:39:39.985000,2026-06-14 13:49:26.750,1,3.0,False,,False,True,83.115,83.115
34,0 days 01:42:30.399000,NOR,1,0 days 00:01:27.299000,35.0,2.0,,0 days 01:42:27.759000,24.361,33.564,29.374,0 days 01:41:27.481000,0 days 01:42:01.045000,0 days 01:42:30.419000,258.0,264.0,,332.0,False,HARD,22.0,True,McLaren,0 days 01:41:03.100000,2026-06-14 13:50:49.865,1,4.0,False,,False,False,87.299,87.29899999999999
35,0 days 01:44:10.361000,NOR,1,0 days 00:01:39.962000,36.0,3.0,0 days 01:42:49.751000,,43.08,32.56,24.322,0 days 01:43:13.499000,0 days 01:43:46.059000,0 days 01:44:10.381000,259.0,269.0,299.0,268.0,False,HARD,1.0,True,McLaren,0 days 01:42:30.399000,2026-06-14 13:52:17.164,1,5.0,False,,False,False,99.962,99.962
36,0 days 01:45:30.593000,NOR,1,0 days 00:01:20.232000,37.0,3.0,,,23.543,32.468,24.221,0 days 01:44:33.924000,0 days 01:45:06.392000,0 days 01:45:30.613000,264.0,273.0,300.0,326.0,True,HARD,2.0,True,McLaren,0 days 01:44:10.361000,2026-06-14 13:53:57.126,1,5.0,False,,False,True,80.232,80.232
37,0 days 01:46:51.705000,NOR,1,0 days 00:01:21.112000,38.0,3.0,,,23.831,32.939,24.342,0 days 01:45:54.444000,0 days 01:46:27.383000,0 days 01:46:51.725000,262.0,263.0,300.0,337.0,False,HARD,3.0,True,McLaren,0 days 01:45:30.593000,2026-06-14 13:55:17.358,1,5.0,False,,False,True,81.112,81.112
38,0 days 01:48:12.870000,NOR,1,0 days 00:01:21.165000,39.0,3.0,,,23.47,33.243,24.452,0 days 01:47:15.195000,0 days 01:47:48.438000,0 days 01:48:12.890000,261.0,259.0,301.0,337.0,False,HARD,4.0,True,McLaren,0 days 01:46:51.705000,2026-06-14 13:56:38.470,1,4.0,False,,False,True,81.165,81.165
39,0 days 01:49:41.259000,NOR,1,0 days 00:01:28.389000,40.0,3.0,,,23.347,33.246,31.796,0 days 01:48:36.237000,0 days 01:49:09.483000,0 days 01:49:41.279000,259.0,269.0,199.0,336.0,False,HARD,5.0,True,McLaren,0 days 01:48:12.870000,2026-06-14 13:57:59.635,126,4.0,False,,False,False,88.389,88.38900000000001
40,0 days 01:51:28.197000,NOR,1,0 days 00:01:46.938000,41.0,3.0,,,30.39,46.147,30.401,0 days 01:50:11.669000,0 days 01:50:57.816000,0 days 01:51:28.217000,187.0,225.0,202.0,260.0,False,HARD,6.0,True,McLaren,0 days 01:49:41.259000,2026-06-14 13:59:28.024,6,4.0,False,,False,False,106.938,106.938
41,0 days 01:52:53.271000,NOR,1,0 days 00:01:25.074000,42.0,3.0,,,28.197,32.459,24.418,0 days 01:51:56.414000,0 days 01:52:28.873000,0 days 01:52:53.291000,266.0,266.0,299.0,252.0,False,HARD,7.0,True,McLaren,0 days 01:51:28.197000,2026-06-14 14:01:14.962,671,4.0,False,,False,False,85.074,85.07400000000001
42,0 days 01:54:14.202000,NOR,1,0 days 00:01:20.931000,43.0,3.0,,,23.706,32.674,24.551,0 days 01:53:16.997000,0 days 01:53:49.671000,0 days 01:54:14.222000,261.0,266.0,299.0,336.0,False,HARD,8.0,True,McLaren,0 days 01:52:53.271000,2026-06-14 14:02:40.036,1,4.0,False,,False,True,80.931,80.931
43,0 days 01:55:35.008000,NOR,1,0 days 00:01:20.806000,44.0,3.0,,,23.673,32.782,24.351,0 days 01:54:37.895000,0 days 01:55:10.677000,0 days 01:55:35.028000,264.0,265.0,300.0,334.0,False,HARD,9.0,True,McLaren,0 days 01:54:14.202000,2026-06-14 14:04:00.967,1,4.0,False,,False,True,80.806,80.806
44,0 days 01:56:55.936000,NOR,1,0 days 00:01:20.928000,45.0,3.0,,,23.674,32.754,24.5,0 days 01:55:58.702000,0 days 01:56:31.456000,0 days 01:56:55.956000,262.0,271.0,299.0,336.0,False,HARD,10.0,True,McLaren,0 days 01:55:35.008000,2026-06-14 14:05:21.773,1,4.0,False,,False,True,80.928,80.928
45,0 days 01:58:16.766000,NOR,1,0 days 00:01:20.830000,46.0,3.0,,,23.5,32.761,24.569,0 days 01:57:19.456000,0 days 01:57:52.217000,0 days 01:58:16.786000,264.0,271.0,299.0,335.0,False,HARD,11.0,True,McLaren,0 days 01:56:55.936000,2026-06-14 14:06:42.701,1,4.0,False,,False,True,80.83,80.83
46,0 days 01:59:37.714000,NOR,1,0 days 00:01:20.948000,47.0,3.0,,,23.589,32.809,24.55,0 days 01:58:40.375000,0 days 01:59:13.184000,0 days 01:59:37.734000,258.0,271.0,299.0,335.0,False,HARD,12.0,True,McLaren,0 days 01:58:16.766000,2026-06-14 14:08:03.531,1,4.0,False,,False,True,80.948,80.948
47,0 days 02:00:58.914000,NOR,1,0 days 00:01:21.200000,48.0,3.0,,,23.621,33.007,24.572,0 days 02:00:01.355000,0 days 02:00:34.362000,0 days 02:00:58.934000,258.0,272.0,299.0,334.0,False,HARD,13.0,True,McLaren,0 days 01:59:37.714000,2026-06-14 14:09:24.479,1,4.0,False,,False,True,81.2,81.2
48,0 days 02:02:20.176000,NOR,1,0 days 00:01:21.262000,49.0,3.0,,,23.694,32.89,24.678,0 days 02:01:22.628000,0 days 02:01:55.518000,0 days 02:02:20.196000,262.0,278.0,299.0,333.0,False,HARD,14.0,True,McLaren,0 days 02:00:58.914000,2026-06-14 14:10:45.679,1,4.0,False,,False,True,81.262,81.262
49,0 days 02:03:41.138000,NOR,1,0 days 00:01:20.962000,50.0,3.0,,,23.594,32.842,24.526,0 days 02:02:43.790000,0 days 02:03:16.632000,0 days 02:03:41.158000,266.0,277.0,300.0,336.0,False,HARD,15.0,True,McLaren,0 days 02:02:20.176000,2026-06-14 14:12:06.941,1,4.0,False,,False,True,80.962,80.962
50,0 days 02:05:02.391000,NOR,1,0 days 00:01:21.253000,51.0,3.0,,,23.659,33.065,24.529,0 days 02:04:04.817000,0 days 02:04:37.882000,0 days 02:05:02.411000,266.0,276.0,300.0,336.0,False,HARD,16.0,True,McLaren,0 days 02:03:41.138000,2026-06-14 14:13:27.903,1,4.0,False,,False,True,81.253,81.253
51,0 days 02:06:23.997000,NOR,1,0 days 00:01:21.606000,52.0,3.0,,,23.631,33.095,24.88,0 days 02:05:26.042000,0 days 02:05:59.137000,0 days 02:06:24.017000,258.0,271.0,299.0,336.0,False,HARD,17.0,True,McLaren,0 days 02:05:02.391000,2026-06-14 14:14:49.156,1,4.0,False,,False,True,81.606,81.606
52,0 days 02:07:45.808000,NOR,1,0 days 00:01:21.811000,53.0,3.0,,,23.832,33.088,24.891,0 days 02:06:47.849000,0 days 02:07:20.937000,0 days 02:07:45.828000,262.0,269.0,298.0,336.0,False,HARD,18.0,True,McLaren,0 days 02:06:23.997000,2026-06-14 14:16:10.762,1,4.0,False,,False,True,81.811,81.811
53,0 days 02:09:07.617000,NOR,1,0 days 00:01:21.809000,54.0,3.0,,,23.8,33.133,24.876,0 days 02:08:09.628000,0 days 02:08:42.761000,0 days 02:09:07.637000,267.0,263.0,300.0,336.0,False,HARD,19.0,True,McLaren,0 days 02:07:45.808000,2026-06-14 14:17:32.573,1,4.0,False,,False,True,81.809,81.80900000000001
54,0 days 02:10:29.581000,NOR,1,0 days 00:01:21.964000,55.0,3.0,,,23.877,33.254,24.833,0 days 02:09:31.514000,0 days 02:10:04.768000,0 days 02:10:29.601000,267.0,274.0,296.0,336.0,False,HARD,20.0,True,McLaren,0 days 02:09:07.617000,2026-06-14 14:18:54.382,1,4.0,False,,False,True,81.964,81.964
55,0 days 02:11:51.708000,NOR,1,0 days 00:01:22.127000,56.0,3.0,,,24.03,33.276,24.821,0 days 02:10:53.631000,0 days 02:11:26.907000,0 days 02:11:51.728000,260.0,267.0,298.0,336.0,False,HARD,21.0,True,McLaren,0 days 02:10:29.581000,2026-06-14 14:20:16.346,1,4.0,False,,False,True,82.127,82.12700000000001
56,0 days 02:13:13.931000,NOR,1,0 days 00:01:22.223000,57.0,3.0,,,23.853,33.339,25.031,0 days 02:12:15.581000,0 days 02:12:48.920000,0 days 02:13:13.951000,264.0,257.0,296.0,335.0,False,HARD,22.0,True,McLaren,0 days 02:11:51.708000,2026-06-14 14:21:38.473,1,4.0,False,,False,True,82.223,82.223
57,0 days 02:14:36.183000,NOR,1,0 days 00:01:22.252000,58.0,3.0,,,23.823,33.543,24.886,0 days 02:13:37.774000,0 days 02:14:11.317000,0 days 02:14:36.203000,261.0,266.0,296.0,334.0,False,HARD,23.0,True,McLaren,0 days 02:13:13.931000,2026-06-14 14:23:00.696,1,4.0,False,,False,True,82.252,82.252
58,0 days 02:15:58.672000,NOR,1,0 days 00:01:22.489000,59.0,3.0,,,23.994,33.42,25.075,0 days 02:15:00.197000,0 days 02:15:33.617000,0 days 02:15:58.692000,261.0,273.0,295.0,334.0,False,HARD,24.0,True,McLaren,0 days 02:14:36.183000,2026-06-14 14:24:22.948,1,4.0,False,,False,True,82.489,82.489
59,0 days 02:17:21.072000,NOR,1,0 days 00:01:22.400000,60.0,3.0,,,24.035,33.315,25.05,0 days 02:16:22.727000,0 days 02:16:56.042000,0 days 02:17:21.092000,262.0,267.0,296.0,333.0,False,HARD,25.0,True,McLaren,0 days 02:15:58.672000,2026-06-14 14:25:45.437,1,4.0,False,,False,True,82.4,82.39999999999999
60,0 days 02:18:44.214000,NOR,1,0 days 00:01:23.142000,61.0,3.0,,,24.207,33.648,25.287,0 days 02:17:45.299000,0 days 02:18:18.947000,0 days 02:18:44.234000,270.0,267.0,296.0,332.0,False,HARD,26.0,True,McLaren,0 days 02:17:21.072000,2026-06-14 14:27:07.837,1,4.0,False,,False,True,83.142,83.142
61,0 days 02:20:06.938000,NOR,1,0 days 00:01:22.724000,62.0,3.0,,,24.048,33.546,25.13,0 days 02:19:08.282000,0 days 02:19:41.828000,0 days 02:20:06.958000,269.0,275.0,296.0,334.0,False,HARD,27.0,True,McLaren,0 days 02:18:44.214000,2026-06-14 14:28:30.979,126,3.0,False,,False,False,82.724,82.72399999999999
62,0 days 02:21:56.411000,NOR,1,0 days 00:01:49.473000,63.0,3.0,,,32.145,44.414,32.914,0 days 02:20:39.103000,0 days 02:21:23.517000,0 days 02:21:56.431000,159.0,169.0,177.0,175.0,False,HARD,28.0,True,McLaren,0 days 02:20:06.938000,2026-06-14 14:29:53.703,6,3.0,False,,False,False,109.473,109.473
63,0 days 02:23:44.752000,NOR,1,0 days 00:01:48.341000,64.0,3.0,,,30.638,44.146,33.557,0 days 02:22:27.069000,0 days 02:23:11.215000,0 days 02:23:44.772000,172.0,213.0,199.0,267.0,False,HARD,29.0,True,McLaren,0 days 02:21:56.411000,2026-06-14 14:31:43.176,6,3.0,False,,False,False,108.341,108.341
64,0 days 02:25:10.762000,NOR,1,0 days 00:01:26.010000,65.0,3.0,,,27.45,33.429,25.131,0 days 02:24:12.222000,0 days 02:24:45.651000,0 days 02:25:10.782000,256.0,250.0,293.0,259.0,False,HARD,30.0,True,McLaren,0 days 02:23:44.752000,2026-06-14 14:33:31.517,671,3.0,False,,False,False,86.01,86.01
65,0 days 02:26:33.163000,NOR,1,0 days 00:01:22.401000,66.0,3.0,,,23.985,33.349,25.067,0 days 02:25:34.767000,0 days 02:26:08.116000,0 days 02:26:33.183000,267.0,260.0,295.0,330.0,False,HARD,31.0,True,McLaren,0 days 02:25:10.762000,2026-06-14 14:34:57.527,1,3.0,False,,False,True,82.401,82.401
66,0 days 00:55:13.438000,GAS,10,0 days 00:01:32.099000,1.0,1.0,,,,35.429,25.735,,0 days 00:54:47.948000,0 days 00:55:13.591000,216.0,245.0,295.0,297.0,False,MEDIUM,1.0,True,Alpine,0 days 00:53:41.090000,2026-06-14 13:03:27.855,1,12.0,False,,False,False,92.099,
67,0 days 00:56:37.741000,GAS,10,0 days 00:01:24.303000,2.0,1.0,,,24.204,34.532,25.567,0 days 00:55:37.676000,0 days 00:56:12.208000,0 days 00:56:37.775000,239.0,235.0,296.0,345.0,True,MEDIUM,2.0,True,Alpine,0 days 00:55:13.438000,2026-06-14 13:05:00.203,1,12.0,False,,False,True,84.303,84.303
68,0 days 00:58:01.960000,GAS,10,0 days 00:01:24.219000,3.0,1.0,,,24.0,34.587,25.632,0 days 00:57:01.775000,0 days 00:57:36.362000,0 days 00:58:01.994000,240.0,236.0,295.0,351.0,True,MEDIUM,3.0,True,Alpine,0 days 00:56:37.741000,2026-06-14 13:06:24.506,1,12.0,False,,False,True,84.219,84.21900000000001
69,0 days 00:59:26.487000,GAS,10,0 days 00:01:24.527000,4.0,1.0,,,24.239,34.535,25.753,0 days 00:58:26.233000,0 days 00:59:00.768000,0 days 00:59:26.521000,240.0,242.0,290.0,351.0,False,MEDIUM,4.0,True,Alpine,0 days 00:58:01.960000,2026-06-14 13:07:48.725,1,12.0,False,,False,True,84.527,84.527
70,0 days 01:00:51.584000,GAS,10,0 days 00:01:25.097000,5.0,1.0,,,24.441,34.833,25.823,0 days 00:59:50.962000,0 days 01:00:25.795000,0 days 01:00:51.618000,232.0,243.0,291.0,348.0,False,MEDIUM,5.0,True,Alpine,0 days 00:59:26.487000,2026-06-14 13:09:13.252,1,12.0,False,,False,True,85.097,85.09700000000001
71,0 days 01:02:17.392000,GAS,10,0 days 00:01:25.808000,6.0,1.0,,,24.558,35.254,25.996,0 days 01:01:16.176000,0 days 01:01:51.430000,0 days 01:02:17.426000,225.0,255.0,288.0,351.0,False,MEDIUM,6.0,True,Alpine,0 days 01:00:51.584000,2026-06-14 13:10:38.349,1,13.0,False,,False,True,85.808,85.80799999999999
72,0 days 01:03:42.778000,GAS,10,0 days 00:01:25.386000,7.0,1.0,,,24.429,34.792,26.165,0 days 01:02:41.855000,0 days 01:03:16.647000,0 days 01:03:42.812000,243.0,247.0,289.0,350.0,False,MEDIUM,7.0,True,Alpine,0 days 01:02:17.392000,2026-06-14 13:12:04.157,1,13.0,False,,False,True,85.386,85.386
73,0 days 01:05:08.498000,GAS,10,0 days 00:01:25.720000,8.0,1.0,,,24.435,35.203,26.082,0 days 01:04:07.247000,0 days 01:04:42.450000,0 days 01:05:08.532000,230.0,250.0,290.0,350.0,False,MEDIUM,8.0,True,Alpine,0 days 01:03:42.778000,2026-06-14 13:13:29.543,1,13.0,False,,False,True,85.72,85.72
74,0 days 01:06:34.552000,GAS,10,0 days 00:01:26.054000,9.0,1.0,,,24.409,35.397,26.248,0 days 01:05:32.941000,0 days 01:06:08.338000,0 days 01:06:34.586000,234.0,246.0,290.0,350.0,False,MEDIUM,9.0,True,Alpine,0 days 01:05:08.498000,2026-06-14 13:14:55.263,1,13.0,False,,False,True,86.054,86.054
75,0 days 01:08:00.607000,GAS,10,0 days 00:01:26.055000,10.0,1.0,,,24.495,35.281,26.279,0 days 01:06:59.081000,0 days 01:07:34.362000,0 days 01:08:00.641000,236.0,251.0,288.0,351.0,False,MEDIUM,10.0,True,Alpine,0 days 01:06:34.552000,2026-06-14 13:16:21.317,1,13.0,True,TRACK LIMITS AT TURN 13 LAP 10 ,False,True,86.055,86.05499999999999
