,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:50:21.631000,VER,1,0 days 00:01:45.546000,1.0,1.0,0 days 00:48:37.497000,,33.358,33.389,38.799,0 days 00:49:09.565000,0 days 00:49:42.956000,0 days 00:50:21.631000,164.0,253.0,258.0,285.0,False,WET,1.0,True,Red Bull Racing,0 days 00:48:37.497000,2022-06-18 17:33:37.507,1,,False,,False,False,105.546,105.54599999999999
1,0 days 01:00:06.043000,VER,1,,2.0,1.0,,0 days 00:51:52.871000,29.927,32.057,,0 days 00:50:51.686000,0 days 00:51:23.726000,,182.0,257.0,,289.0,False,WET,2.0,True,Red Bull Racing,0 days 00:50:21.631000,2022-06-18 17:35:21.641,1,,False,,False,False,,
2,0 days 01:01:55.950000,VER,1,0 days 00:01:49.907000,3.0,2.0,0 days 01:00:07.477000,,32.046,35.286,42.575,0 days 01:00:38.089000,0 days 01:01:13.375000,0 days 01:01:55.950000,174.0,256.0,260.0,288.0,False,WET,3.0,False,Red Bull Racing,0 days 01:00:06.043000,2022-06-18 17:45:06.053,1,,False,,False,False,109.907,109.907
3,0 days 01:06:40.118000,VER,1,,4.0,2.0,,0 days 01:03:23.507000,27.771,31.357,,0 days 01:02:23.881000,0 days 01:02:55.203000,,195.0,259.0,,290.0,False,WET,4.0,False,Red Bull Racing,0 days 01:01:55.950000,2022-06-18 17:46:55.960,1,,False,,False,False,,
4,0 days 01:08:28.700000,VER,1,0 days 00:01:48.582000,5.0,3.0,0 days 01:06:41.534000,,31.284,31.689,45.609,0 days 01:07:11.402000,0 days 01:07:43.091000,0 days 01:08:28.700000,181.0,259.0,212.0,212.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:06:40.118000,2022-06-18 17:51:40.128,12,,False,,False,False,108.582,108.582
5,0 days 01:10:06.940000,VER,1,0 days 00:01:38.240000,6.0,3.0,,,29.431,31.283,37.526,0 days 01:08:58.131000,0 days 01:09:29.414000,0 days 01:10:06.940000,193.0,261.0,263.0,296.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 01:08:28.700000,2022-06-18 17:53:28.710,21,,False,,False,True,98.24,98.24000000000001
6,0 days 01:11:48.151000,VER,1,0 days 00:01:41.211000,7.0,3.0,,,30.079,31.256,39.876,0 days 01:10:37.019000,0 days 01:11:08.275000,0 days 01:11:48.151000,184.0,261.0,246.0,175.0,False,INTERMEDIATE,3.0,True,Red Bull Racing,0 days 01:10:06.940000,2022-06-18 17:55:06.950,12,,False,,False,True,101.211,101.211
7,0 days 01:13:58.024000,VER,1,0 days 00:02:09.873000,8.0,3.0,,,61.107,31.138,37.628,0 days 01:12:49.258000,0 days 01:13:20.396000,0 days 01:13:58.024000,187.0,261.0,264.0,295.0,False,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 01:11:48.151000,2022-06-18 17:56:48.161,21,,False,,False,True,129.873,129.873
8,0 days 01:15:32.640000,VER,1,0 days 00:01:34.616000,9.0,3.0,,,27.305,30.681,36.63,0 days 01:14:25.329000,0 days 01:14:56.010000,0 days 01:15:32.640000,201.0,262.0,263.0,295.0,True,INTERMEDIATE,5.0,True,Red Bull Racing,0 days 01:13:58.024000,2022-06-18 17:58:58.034,1,,False,,False,True,94.616,94.61600000000001
9,0 days 01:17:04.974000,VER,1,,10.0,3.0,,0 days 01:17:04.974000,31.03,32.106,,0 days 01:16:03.805000,0 days 01:16:35.908000,,176.0,260.0,,294.0,False,INTERMEDIATE,6.0,True,Red Bull Racing,0 days 01:15:32.640000,2022-06-18 18:00:32.650,1,,False,,False,False,,
