Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
159,0 days 00:43:47.313000,COL,43,0 days 00:01:17.376000,8.0,3.0,,,22.414,31.496,23.466,0 days 00:42:52.351000,0 days 00:43:23.847000,0 days 00:43:47.313000,275.0,288.0,289.0,334.0,True,SOFT,5.0,False,Alpine,0 days 00:42:29.937000,2026-06-13 14:29:29.447,1,,False,,False,True,77.376,77.376
160,0 days 00:45:43.280000,COL,43,0 days 00:01:55.967000,9.0,3.0,,0 days 00:45:40.481000,32.943,44.438,38.586,0 days 00:44:20.256000,0 days 00:45:04.694000,0 days 00:45:43.280000,195.0,194.0,,178.0,False,SOFT,6.0,False,Alpine,0 days 00:43:47.313000,2026-06-13 14:30:46.823,1,,False,,False,False,115.967,115.967
161,0 days 00:52:15.856000,COL,43,,10.0,4.0,0 days 00:50:17.923000,,,40.882,28.534,,0 days 00:51:47.413000,0 days 00:52:16.132000,178.0,243.0,291.0,100.0,False,SOFT,1.0,True,Alpine,0 days 00:45:43.280000,2026-06-13 14:32:42.790,1,,False,,False,False,,
162,0 days 00:53:32.047000,COL,43,0 days 00:01:16.191000,11.0,4.0,,,22.156,30.92,23.115,0 days 00:52:38.012000,0 days 00:53:08.932000,0 days 00:53:32.047000,280.0,285.0,288.0,335.0,True,SOFT,2.0,True,Alpine,0 days 00:52:15.856000,2026-06-13 14:39:15.366,1,,False,,False,True,76.191,76.191
163,0 days 00:55:22.443000,COL,43,0 days 00:01:50.396000,12.0,4.0,,0 days 00:55:19.551000,31.351,38.602,40.443,0 days 00:54:03.398000,0 days 00:54:42,0 days 00:55:22.443000,202.0,168.0,,189.0,False,SOFT,3.0,True,Alpine,0 days 00:53:32.047000,2026-06-13 14:40:31.557,1,,False,,False,False,110.396,110.396
164,0 days 00:20:03.065000,GAS,10,,1.0,1.0,0 days 00:18:12.722000,,,42.181,27.479,,0 days 00:19:35.694000,0 days 00:20:03.250000,192.0,224.0,284.0,132.0,False,SOFT,1.0,True,Alpine,0 days 00:18:12.722000,2026-06-13 14:05:12.232,1,,False,,False,False,,
165,0 days 00:21:20.145000,GAS,10,0 days 00:01:17.080000,2.0,1.0,,,22.251,31.338,23.491,0 days 00:20:25.316000,0 days 00:20:56.654000,0 days 00:21:20.145000,285.0,276.0,285.0,339.0,True,SOFT,2.0,True,Alpine,0 days 00:20:03.065000,2026-06-13 14:07:02.575,1,,False,,False,True,77.08,77.08
166,0 days 00:23:09.862000,GAS,10,0 days 00:01:49.717000,3.0,1.0,,0 days 00:23:07.160000,29.101,42.957,37.659,0 days 00:21:49.246000,0 days 00:22:32.203000,0 days 00:23:09.862000,201.0,197.0,,281.0,False,SOFT,3.0,True,Alpine,0 days 00:21:20.145000,2026-06-13 14:08:19.655,1,,False,,False,False,109.717,109.71699999999998
167,0 days 00:28:33.207000,GAS,10,,4.0,2.0,0 days 00:26:44.606000,,,42.255,27.628,,0 days 00:28:05.684000,0 days 00:28:33.396000,185.0,225.0,284.0,131.0,False,SOFT,1.0,True,Alpine,0 days 00:23:09.862000,2026-06-13 14:10:09.372,12,,False,,False,False,,
168,0 days 00:29:49.806000,GAS,10,0 days 00:01:16.599000,5.0,2.0,,,22.43,30.88,23.289,0 days 00:28:55.637000,0 days 00:29:26.517000,0 days 00:29:49.806000,279.0,290.0,287.0,337.0,True,SOFT,2.0,True,Alpine,0 days 00:28:33.207000,2026-06-13 14:15:32.717,1,,False,,False,True,76.599,76.599
169,0 days 00:31:38.273000,GAS,10,0 days 00:01:48.467000,6.0,2.0,,0 days 00:31:35.549000,32.458,40.863,35.146,0 days 00:30:22.264000,0 days 00:31:03.127000,0 days 00:31:38.273000,173.0,205.0,,252.0,False,SOFT,3.0,True,Alpine,0 days 00:29:49.806000,2026-06-13 14:16:49.316,1,,False,,False,False,108.467,108.467
170,0 days 00:42:20.325000,GAS,10,,7.0,3.0,0 days 00:40:33.063000,,,40.958,27.667,,0 days 00:41:52.716000,0 days 00:42:20.351000,187.0,226.0,279.0,124.0,False,SOFT,4.0,False,Alpine,0 days 00:31:38.273000,2026-06-13 14:18:37.783,12,,False,,False,False,,
171,0 days 00:43:37.951000,GAS,10,0 days 00:01:17.626000,8.0,3.0,,,22.758,31.353,23.515,0 days 00:42:43.083000,0 days 00:43:14.436000,0 days 00:43:37.951000,277.0,287.0,289.0,337.0,True,SOFT,5.0,False,Alpine,0 days 00:42:20.325000,2026-06-13 14:29:19.835,1,,False,,False,True,77.626,77.626
172,0 days 00:46:07.101000,GAS,10,0 days 00:02:29.150000,9.0,3.0,,0 days 00:45:24.329000,35.428,36.575,77.147,0 days 00:44:13.379000,0 days 00:44:49.954000,0 days 00:46:07.101000,206.0,218.0,,197.0,False,SOFT,6.0,False,Alpine,0 days 00:43:37.951000,2026-06-13 14:30:37.461,1,,False,,False,False,149.15,149.15
173,0 days 00:52:05.154000,GAS,10,,10.0,4.0,0 days 00:50:16.954000,,,38.946,26.944,,0 days 00:51:38.320000,0 days 00:52:05.332000,108.0,228.0,287.0,153.0,False,SOFT,1.0,True,Alpine,0 days 00:46:07.101000,2026-06-13 14:33:06.611,1,,False,,False,False,,
174,0 days 00:53:21.415000,GAS,10,0 days 00:01:16.261000,11.0,4.0,,,22.136,30.906,23.219,0 days 00:52:27.290000,0 days 00:52:58.196000,0 days 00:53:21.415000,282.0,288.0,288.0,340.0,True,SOFT,2.0,True,Alpine,0 days 00:52:05.154000,2026-06-13 14:39:04.664,1,,False,,False,True,76.261,76.261
175,0 days 00:55:09.031000,GAS,10,0 days 00:01:47.616000,12.0,4.0,,0 days 00:55:06.356000,32.45,40.085,35.081,0 days 00:53:53.865000,0 days 00:54:33.950000,0 days 00:55:09.031000,174.0,219.0,,223.0,False,SOFT,3.0,True,Alpine,0 days 00:53:21.415000,2026-06-13 14:40:20.925,1,,False,,False,False,107.616,107.616
176,0 days 00:15:03.723000,BEA,87,,1.0,1.0,0 days 00:13:17.958000,,,41.511,27.359,,0 days 00:14:36.456000,0 days 00:15:03.921000,181.0,206.0,290.0,155.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:13:17.958000,2026-06-13 14:00:17.468,1,,False,,False,False,,
177,0 days 00:16:21.939000,BEA,87,0 days 00:01:18.216000,2.0,1.0,,,22.802,31.712,23.702,0 days 00:15:26.525000,0 days 00:15:58.237000,0 days 00:16:21.939000,275.0,278.0,289.0,334.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:15:03.723000,2026-06-13 14:02:03.233,1,,False,,False,True,78.216,78.216
178,0 days 00:18:10.955000,BEA,87,0 days 00:01:49.016000,3.0,1.0,,0 days 00:18:08.136000,32.044,41.462,35.51,0 days 00:16:53.983000,0 days 00:17:35.445000,0 days 00:18:10.955000,180.0,185.0,,198.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:16:21.939000,2026-06-13 14:03:21.449,1,,False,,False,False,109.016,109.016
179,0 days 00:22:16.924000,BEA,87,,4.0,2.0,0 days 00:20:08.155000,,,45.467,27.48,,0 days 00:21:49.538000,0 days 00:22:17.116000,157.0,205.0,293.0,126.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:18:10.955000,2026-06-13 14:05:10.465,1,,False,,False,False,,
180,0 days 00:23:34.368000,BEA,87,0 days 00:01:17.444000,5.0,2.0,,,22.406,31.53,23.508,0 days 00:22:39.330000,0 days 00:23:10.860000,0 days 00:23:34.368000,283.0,280.0,286.0,336.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:22:16.924000,2026-06-13 14:09:16.434,1,,False,,False,True,77.444,77.444
181,0 days 00:25:19.438000,BEA,87,0 days 00:01:45.070000,6.0,2.0,,0 days 00:25:16.794000,30.889,39.808,34.373,0 days 00:24:05.257000,0 days 00:24:45.065000,0 days 00:25:19.438000,179.0,184.0,,232.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:23:34.368000,2026-06-13 14:10:33.878,12,,False,,False,False,105.07,105.07
182,0 days 00:29:17.836000,BEA,87,,7.0,3.0,0 days 00:27:23.516000,,,42.447,27.131,,0 days 00:28:50.725000,0 days 00:29:18.076000,170.0,215.0,294.0,152.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:25:19.438000,2026-06-13 14:12:18.948,1,,False,,False,False,,
183,0 days 00:30:34.407000,BEA,87,0 days 00:01:16.571000,8.0,3.0,,,22.312,31.023,23.236,0 days 00:29:40.148000,0 days 00:30:11.171000,0 days 00:30:34.407000,281.0,276.0,288.0,335.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:29:17.836000,2026-06-13 14:16:17.346,1,,False,,False,True,76.571,76.571
184,0 days 00:32:24.751000,BEA,87,0 days 00:01:50.344000,9.0,3.0,,0 days 00:32:22.041000,34.016,42.824,33.504,0 days 00:31:08.423000,0 days 00:31:51.247000,0 days 00:32:24.751000,156.0,225.0,,191.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:30:34.407000,2026-06-13 14:17:33.917,1,,False,,False,False,110.344,110.344
185,0 days 00:44:22.351000,BEA,87,,10.0,4.0,0 days 00:42:25.195000,,,44.659,27.074,,0 days 00:43:55.379000,0 days 00:44:22.362000,154.0,154.0,293.0,116.0,False,SOFT,4.0,False,Haas F1 Team,0 days 00:32:24.751000,2026-06-13 14:19:24.261,12,,False,,False,False,,
186,0 days 00:45:39.851000,BEA,87,0 days 00:01:17.500000,11.0,4.0,,,22.566,31.437,23.497,0 days 00:44:44.917000,0 days 00:45:16.354000,0 days 00:45:39.851000,276.0,288.0,284.0,334.0,True,SOFT,5.0,False,Haas F1 Team,0 days 00:44:22.351000,2026-06-13 14:31:21.861,1,,False,,False,True,77.5,77.5
187,0 days 00:47:39.297000,BEA,87,0 days 00:01:59.446000,12.0,4.0,,0 days 00:47:08.502000,25.193,34.54,59.713,0 days 00:46:05.044000,0 days 00:46:39.584000,0 days 00:47:39.297000,233.0,239.0,,289.0,False,SOFT,6.0,False,Haas F1 Team,0 days 00:45:39.851000,2026-06-13 14:32:39.361,1,,False,,False,False,119.446,119.446
188,0 days 00:51:48.828000,BEA,87,,13.0,5.0,0 days 00:49:48.303000,,,43.64,26.879,,0 days 00:51:22.030000,0 days 00:51:49.166000,187.0,230.0,294.0,128.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:47:39.297000,2026-06-13 14:34:38.807,1,,False,,False,False,,
189,0 days 00:53:05.217000,BEA,87,0 days 00:01:16.389000,14.0,5.0,,,22.176,31.004,23.209,0 days 00:52:11.004000,0 days 00:52:42.008000,0 days 00:53:05.217000,279.0,281.0,279.0,334.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:51:48.828000,2026-06-13 14:38:48.338,1,,False,,False,True,76.389,76.389
190,0 days 00:54:56.748000,BEA,87,0 days 00:01:51.531000,15.0,5.0,,0 days 00:54:53.693000,33.64,42.738,35.153,0 days 00:53:38.857000,0 days 00:54:21.595000,0 days 00:54:56.748000,170.0,176.0,,157.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:53:05.217000,2026-06-13 14:40:04.727,1,,False,,False,False,111.531,111.531
191,0 days 00:15:10.947000,SAI,55,,1.0,1.0,0 days 00:13:21.983000,,,41.868,28.48,,0 days 00:14:42.572000,0 days 00:15:11.194000,203.0,205.0,293.0,112.0,False,SOFT,1.0,True,Williams,0 days 00:13:21.983000,2026-06-13 14:00:21.493,1,,False,,False,False,,
192,0 days 00:16:29.054000,SAI,55,0 days 00:01:18.107000,2.0,1.0,,,22.8,31.686,23.621,0 days 00:15:33.747000,0 days 00:16:05.433000,0 days 00:16:29.054000,275.0,282.0,289.0,323.0,True,SOFT,2.0,True,Williams,0 days 00:15:10.947000,2026-06-13 14:02:10.457,1,,False,,False,True,78.107,78.107
193,0 days 00:18:16.208000,SAI,55,0 days 00:01:47.154000,3.0,1.0,,0 days 00:18:13.493000,33.292,38.939,34.923,0 days 00:17:02.346000,0 days 00:17:41.285000,0 days 00:18:16.208000,182.0,199.0,,190.0,False,SOFT,3.0,True,Williams,0 days 00:16:29.054000,2026-06-13 14:03:28.564,1,,False,,False,False,107.154,107.154
194,0 days 00:21:47.014000,SAI,55,,4.0,2.0,0 days 00:19:42.622000,,,45.958,31.719,,0 days 00:21:15.384000,0 days 00:21:47.162000,217.0,148.0,296.0,67.0,False,SOFT,1.0,True,Williams,0 days 00:18:16.208000,2026-06-13 14:05:15.718,1,,False,,False,False,,
195,0 days 00:23:05.187000,SAI,55,0 days 00:01:18.173000,5.0,2.0,,,23.019,31.672,23.482,0 days 00:22:10.033000,0 days 00:22:41.705000,0 days 00:23:05.187000,266.0,286.0,288.0,317.0,False,SOFT,2.0,True,Williams,0 days 00:21:47.014000,2026-06-13 14:08:46.524,1,,True,TRACK LIMITS AT TURN 2 LAP 6 ,False,True,78.173,78.173
196,0 days 00:25:18.059000,SAI,55,0 days 00:02:12.872000,6.0,2.0,,0 days 00:24:37.902000,28.839,35.712,68.321,0 days 00:23:34.026000,0 days 00:24:09.738000,0 days 00:25:18.059000,221.0,240.0,,201.0,False,SOFT,3.0,True,Williams,0 days 00:23:05.187000,2026-06-13 14:10:04.697,12,,False,,False,False,132.872,132.872
197,0 days 00:29:34.732000,SAI,55,,7.0,3.0,0 days 00:27:40.344000,,,39.091,29.902,,0 days 00:29:04.830000,0 days 00:29:35.040000,222.0,209.0,295.0,98.0,False,SOFT,1.0,True,Williams,0 days 00:25:18.059000,2026-06-13 14:12:17.569,1,,False,,False,False,,
198,0 days 00:30:51.613000,SAI,55,0 days 00:01:16.881000,8.0,3.0,,,22.325,31.184,23.372,0 days 00:29:57.057000,0 days 00:30:28.241000,0 days 00:30:51.613000,276.0,284.0,289.0,326.0,True,SOFT,2.0,True,Williams,0 days 00:29:34.732000,2026-06-13 14:16:34.242,1,,False,,False,True,76.881,76.881
199,0 days 00:32:35.259000,SAI,55,0 days 00:01:43.646000,9.0,3.0,,0 days 00:32:32.508000,31.534,39.293,32.819,0 days 00:31:23.147000,0 days 00:32:02.440000,0 days 00:32:35.259000,192.0,223.0,,191.0,False,SOFT,3.0,True,Williams,0 days 00:30:51.613000,2026-06-13 14:17:51.123,1,,False,,False,False,103.646,103.646
200,0 days 00:42:47.334000,SAI,55,,10.0,4.0,0 days 00:40:41.789000,,,40.983,28.759,,0 days 00:42:18.648000,0 days 00:42:47.361000,215.0,224.0,277.0,101.0,False,SOFT,4.0,False,Williams,0 days 00:32:35.259000,2026-06-13 14:19:34.769,12,,False,,False,False,,
201,0 days 00:44:05.729000,SAI,55,0 days 00:01:18.395000,11.0,4.0,,,22.948,31.795,23.652,0 days 00:43:10.282000,0 days 00:43:42.077000,0 days 00:44:05.729000,271.0,287.0,288.0,325.0,True,SOFT,5.0,False,Williams,0 days 00:42:47.334000,2026-06-13 14:29:46.844,1,,False,,False,True,78.395,78.39500000000001
202,0 days 00:45:56.292000,SAI,55,0 days 00:01:50.563000,12.0,4.0,,0 days 00:45:53.463000,36.663,40.281,33.619,0 days 00:44:42.392000,0 days 00:45:22.673000,0 days 00:45:56.292000,191.0,92.0,,177.0,False,SOFT,6.0,False,Williams,0 days 00:44:05.729000,2026-06-13 14:31:05.239,1,,False,,False,False,110.563,110.563
203,0 days 00:50:36.119000,SAI,55,,13.0,5.0,0 days 00:48:55.487000,,,36.516,27.77,,0 days 00:50:08.414000,0 days 00:50:36.389000,233.0,224.0,293.0,171.0,False,SOFT,4.0,False,Williams,0 days 00:45:56.292000,2026-06-13 14:32:55.802,1,,False,,False,False,,
204,0 days 00:51:53.946000,SAI,55,0 days 00:01:17.827000,14.0,5.0,,,22.769,31.645,23.413,0 days 00:50:58.888000,0 days 00:51:30.533000,0 days 00:51:53.946000,274.0,294.0,290.0,323.0,True,SOFT,5.0,False,Williams,0 days 00:50:36.119000,2026-06-13 14:37:35.629,1,,False,,False,True,77.827,77.827
205,0 days 00:53:42.761000,SAI,55,0 days 00:01:48.815000,15.0,5.0,,0 days 00:53:39.954000,34.182,40.345,34.288,0 days 00:52:28.128000,0 days 00:53:08.473000,0 days 00:53:42.761000,175.0,140.0,,154.0,False,SOFT,6.0,False,Williams,0 days 00:51:53.946000,2026-06-13 14:38:53.456,1,,False,,False,False,108.815,108.815
206,0 days 00:14:58.410000,OCO,31,,1.0,1.0,0 days 00:13:09.136000,,,43.001,27.967,,0 days 00:14:30.472000,0 days 00:14:58.619000,168.0,220.0,289.0,130.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:13:09.136000,2026-06-13 14:00:08.646,1,,False,,False,False,,
207,0 days 00:16:16.581000,OCO,31,0 days 00:01:18.171000,2.0,1.0,,,22.734,31.659,23.778,0 days 00:15:21.144000,0 days 00:15:52.803000,0 days 00:16:16.581000,272.0,278.0,282.0,332.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:14:58.410000,2026-06-13 14:01:57.920,1,,False,,False,True,78.171,78.17099999999999
208,0 days 00:18:40.846000,OCO,31,0 days 00:02:24.265000,3.0,1.0,,0 days 00:18:01.322000,29.64,39.942,74.683,0 days 00:16:46.221000,0 days 00:17:26.163000,0 days 00:18:40.846000,200.0,187.0,,217.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:16:16.581000,2026-06-13 14:03:16.091,1,,False,,False,False,144.265,144.265
209,0 days 00:22:26.449000,OCO,31,,4.0,2.0,0 days 00:20:23.437000,,,46.166,28.598,,0 days 00:21:57.910000,0 days 00:22:26.617000,159.0,131.0,255.0,97.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:18:40.846000,2026-06-13 14:05:40.356,1,,False,,False,False,,
210,0 days 00:23:44.585000,OCO,31,0 days 00:01:18.136000,5.0,2.0,,,23.288,31.328,23.52,0 days 00:22:49.737000,0 days 00:23:21.065000,0 days 00:23:44.585000,278.0,281.0,292.0,329.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:22:26.449000,2026-06-13 14:09:25.959,1,,False,,False,True,78.136,78.136
211,0 days 00:25:24.035000,OCO,31,0 days 00:01:39.450000,6.0,2.0,,0 days 00:25:21.280000,27.164,37.642,34.644,0 days 00:24:11.749000,0 days 00:24:49.391000,0 days 00:25:24.035000,209.0,218.0,,239.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:23:44.585000,2026-06-13 14:10:44.095,12,,False,,False,False,99.45,99.45000000000002
212,0 days 00:29:12.212000,OCO,31,,7.0,3.0,0 days 00:27:11.240000,,,43.029,28.32,,0 days 00:28:43.943000,0 days 00:29:12.516000,183.0,231.0,292.0,143.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:25:24.035000,2026-06-13 14:12:23.545,1,,False,,False,False,,
213,0 days 00:30:29.285000,OCO,31,0 days 00:01:17.073000,8.0,3.0,,,22.395,31.248,23.43,0 days 00:29:34.607000,0 days 00:30:05.855000,0 days 00:30:29.285000,280.0,279.0,280.0,337.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:29:12.212000,2026-06-13 14:16:11.722,1,,False,,False,True,77.073,77.07300000000001
214,0 days 00:32:16.786000,OCO,31,0 days 00:01:47.501000,9.0,3.0,,0 days 00:32:14.040000,29.411,41.458,36.632,0 days 00:30:58.696000,0 days 00:31:40.154000,0 days 00:32:16.786000,183.0,186.0,,291.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:30:29.285000,2026-06-13 14:17:28.795,1,,False,,False,False,107.501,107.501
215,0 days 00:15:20.430000,ALB,23,,1.0,1.0,0 days 00:13:29.780000,,,41.488,27.548,,0 days 00:14:52.882000,0 days 00:15:20.709000,224.0,229.0,297.0,126.0,False,SOFT,1.0,True,Williams,0 days 00:13:29.780000,2026-06-13 14:00:29.290,1,,False,,False,False,,
216,0 days 00:16:38.682000,ALB,23,0 days 00:01:18.252000,2.0,1.0,,,22.748,31.776,23.728,0 days 00:15:43.178000,0 days 00:16:14.954000,0 days 00:16:38.682000,278.0,279.0,295.0,324.0,True,SOFT,2.0,True,Williams,0 days 00:15:20.430000,2026-06-13 14:02:19.940,1,,False,,False,True,78.252,78.25200000000001
217,0 days 00:18:27.141000,ALB,23,0 days 00:01:48.459000,3.0,1.0,,0 days 00:18:24.093000,31.476,38.306,38.677,0 days 00:17:10.158000,0 days 00:17:48.464000,0 days 00:18:27.141000,185.0,232.0,,235.0,False,SOFT,3.0,True,Williams,0 days 00:16:38.682000,2026-06-13 14:03:38.192,1,,False,,False,False,108.459,108.459
218,0 days 00:21:53.837000,ALB,23,,4.0,2.0,0 days 00:19:49.076000,,,46.634,28.954,,0 days 00:21:24.942000,0 days 00:21:54.075000,221.0,77.0,305.0,154.0,False,SOFT,1.0,True,Williams,0 days 00:18:27.141000,2026-06-13 14:05:26.651,1,,False,,False,False,,
219,0 days 00:23:14.106000,ALB,23,0 days 00:01:20.269000,5.0,2.0,,,22.643,33.682,23.944,0 days 00:22:16.480000,0 days 00:22:50.162000,0 days 00:23:14.106000,277.0,254.0,297.0,322.0,False,SOFT,2.0,True,Williams,0 days 00:21:53.837000,2026-06-13 14:08:53.347,1,,True,TRACK LIMITS AT TURN 9 LAP 6 ,False,True,80.269,80.269
220,0 days 00:24:47.296000,ALB,23,0 days 00:01:33.190000,6.0,2.0,,0 days 00:24:44.465000,25.904,35.472,31.814,0 days 00:23:40.010000,0 days 00:24:15.482000,0 days 00:24:47.296000,216.0,262.0,,303.0,False,SOFT,3.0,True,Williams,0 days 00:23:14.106000,2026-06-13 14:10:13.616,12,,False,,False,False,93.19,93.19
221,0 days 00:28:50.180000,ALB,23,,7.0,3.0,0 days 00:26:54.575000,,,44.491,28.063,,0 days 00:28:22.117000,0 days 00:28:50.425000,206.0,235.0,300.0,145.0,False,SOFT,1.0,True,Williams,0 days 00:24:47.296000,2026-06-13 14:11:46.806,1,,False,,False,False,,
222,0 days 00:30:07.604000,ALB,23,0 days 00:01:17.424000,8.0,3.0,,,22.492,31.396,23.536,0 days 00:29:12.672000,0 days 00:29:44.068000,0 days 00:30:07.604000,283.0,288.0,285.0,322.0,True,SOFT,2.0,True,Williams,0 days 00:28:50.180000,2026-06-13 14:15:49.690,1,,False,,False,True,77.424,77.424
223,0 days 00:31:50.284000,ALB,23,,9.0,3.0,,0 days 00:31:50.284000,34.641,37.445,,0 days 00:30:42.343000,0 days 00:31:19.756000,,199.0,261.0,,162.0,False,SOFT,3.0,True,Williams,0 days 00:30:07.604000,2026-06-13 14:17:07.114,1,,False,,False,False,,
224,0 days 00:20:23.901000,PER,11,,1.0,1.0,0 days 00:18:23.136000,,,36.431,34.387,,0 days 00:19:49.514000,0 days 00:20:24.147000,216.0,198.0,294.0,127.0,False,SOFT,1.0,True,Cadillac,0 days 00:18:23.136000,2026-06-13 14:05:22.646,1,,False,,False,False,,
225,0 days 00:21:42.031000,PER,11,0 days 00:01:18.130000,2.0,1.0,,,22.729,31.605,23.796,0 days 00:20:46.630000,0 days 00:21:18.235000,0 days 00:21:42.031000,266.0,276.0,298.0,334.0,True,SOFT,2.0,True,Cadillac,0 days 00:20:23.901000,2026-06-13 14:07:23.411,1,,False,,False,True,78.13,78.13
226,0 days 00:23:26.799000,PER,11,0 days 00:01:44.768000,3.0,1.0,,0 days 00:23:23.784000,28.565,40.149,36.054,0 days 00:22:10.596000,0 days 00:22:50.745000,0 days 00:23:26.799000,191.0,200.0,,213.0,False,SOFT,3.0,True,Cadillac,0 days 00:21:42.031000,2026-06-13 14:08:41.541,1,,False,,False,False,104.768,104.768
227,0 days 00:29:43.878000,PER,11,,4.0,2.0,0 days 00:27:50.912000,,,36.837,28.202,,0 days 00:29:15.786000,0 days 00:29:44.071000,207.0,195.0,294.0,120.0,False,SOFT,1.0,True,Cadillac,0 days 00:23:26.799000,2026-06-13 14:10:26.309,12,,False,,False,False,,
228,0 days 00:31:01.423000,PER,11,0 days 00:01:17.545000,5.0,2.0,,,22.568,31.243,23.734,0 days 00:30:06.446000,0 days 00:30:37.689000,0 days 00:31:01.423000,279.0,289.0,280.0,334.0,True,SOFT,2.0,True,Cadillac,0 days 00:29:43.878000,2026-06-13 14:16:43.388,1,,False,,False,True,77.545,77.545
229,0 days 00:32:47.805000,PER,11,0 days 00:01:46.382000,6.0,2.0,,0 days 00:32:45.027000,31.095,38.621,36.666,0 days 00:31:32.518000,0 days 00:32:11.139000,0 days 00:32:47.805000,199.0,193.0,,194.0,False,SOFT,3.0,True,Cadillac,0 days 00:31:01.423000,2026-06-13 14:18:00.933,1,,False,,False,False,106.382,106.382
230,0 days 00:14:45.291000,BOT,77,,1.0,1.0,0 days 00:13:04.539000,,,39.91,27.524,,0 days 00:14:17.817000,0 days 00:14:45.429000,175.0,208.0,288.0,196.0,False,SOFT,1.0,True,Cadillac,0 days 00:13:04.539000,2026-06-13 14:00:04.049,1,,False,,False,False,,
231,0 days 00:16:04.396000,BOT,77,0 days 00:01:19.105000,2.0,1.0,,,23.054,31.818,24.233,0 days 00:15:08.345000,0 days 00:15:40.163000,0 days 00:16:04.396000,267.0,283.0,286.0,326.0,True,SOFT,2.0,True,Cadillac,0 days 00:14:45.291000,2026-06-13 14:01:44.801,1,,False,,False,True,79.105,79.105
232,0 days 00:17:40.841000,BOT,77,0 days 00:01:36.445000,3.0,1.0,,0 days 00:17:37.956000,26.665,34.997,34.783,0 days 00:16:31.061000,0 days 00:17:06.058000,0 days 00:17:40.841000,219.0,226.0,,274.0,False,SOFT,3.0,True,Cadillac,0 days 00:16:04.396000,2026-06-13 14:03:03.906,1,,False,,False,False,96.445,96.445
233,0 days 00:22:30.674000,BOT,77,,4.0,2.0,0 days 00:20:27.211000,,,44.345,31.351,,0 days 00:21:59.433000,0 days 00:22:31.008000,115.0,181.0,291.0,147.0,False,SOFT,1.0,True,Cadillac,0 days 00:17:40.841000,2026-06-13 14:04:40.351,1,,False,,False,False,,
234,0 days 00:23:48.911000,BOT,77,0 days 00:01:18.237000,5.0,2.0,,,22.669,31.738,23.83,0 days 00:22:53.343000,0 days 00:23:25.081000,0 days 00:23:48.911000,270.0,269.0,285.0,334.0,True,SOFT,2.0,True,Cadillac,0 days 00:22:30.674000,2026-06-13 14:09:30.184,12,,False,,False,True,78.237,78.237
235,0 days 00:25:28.324000,BOT,77,0 days 00:01:39.413000,6.0,2.0,,0 days 00:25:25.512000,27.334,36.017,36.062,0 days 00:24:16.245000,0 days 00:24:52.262000,0 days 00:25:28.324000,211.0,201.0,,292.0,False,SOFT,3.0,True,Cadillac,0 days 00:23:48.911000,2026-06-13 14:10:48.421,21,,False,,False,False,99.413,99.413
236,0 days 00:29:38.181000,BOT,77,,7.0,3.0,0 days 00:27:43.195000,,,38.639,27.454,,0 days 00:29:10.796000,0 days 00:29:38.321000,202.0,204.0,292.0,100.0,False,SOFT,1.0,True,Cadillac,0 days 00:25:28.324000,2026-06-13 14:12:27.834,1,,False,,False,False,,
237,0 days 00:30:55.938000,BOT,77,0 days 00:01:17.757000,8.0,3.0,,,22.481,31.46,23.816,0 days 00:30:00.662000,0 days 00:30:32.122000,0 days 00:30:55.938000,272.0,282.0,293.0,334.0,True,SOFT,2.0,True,Cadillac,0 days 00:29:38.181000,2026-06-13 14:16:37.691,1,,False,,False,True,77.757,77.757
