,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:56:22.467000,VER,1,,1.0,1.0,0 days 00:54:07.683000,,,52.978,46.424,,0 days 00:55:36.177000,0 days 00:56:22.550000,274.0,233.0,222.0,,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 00:54:07.683000,2022-10-01 10:39:08.360,1,,False,,False,False,,
1,0 days 00:58:29.339000,VER,1,0 days 00:02:06.872000,2.0,1.0,,,33.392,49.82,43.66,0 days 00:56:55.859000,0 days 00:57:45.679000,0 days 00:58:29.339000,272.0,249.0,231.0,271.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 00:56:22.467000,2022-10-01 10:41:23.144,12,,False,,False,True,126.872,126.872
2,0 days 01:00:32.611000,VER,1,0 days 00:02:03.272000,3.0,1.0,,,31.897,48.695,42.68,0 days 00:59:01.236000,0 days 00:59:49.931000,0 days 01:00:32.611000,287.0,254.0,237.0,274.0,True,INTERMEDIATE,3.0,True,Red Bull Racing,0 days 00:58:29.339000,2022-10-01 10:43:30.016,1,,False,,False,True,123.272,123.27199999999999
3,0 days 01:02:34.709000,VER,1,0 days 00:02:02.098000,4.0,1.0,,,31.401,48.491,42.206,0 days 01:01:04.012000,0 days 01:01:52.503000,0 days 01:02:34.709000,289.0,256.0,238.0,277.0,True,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 01:00:32.611000,2022-10-01 10:45:33.288,1,,False,,False,True,122.098,122.098
4,0 days 01:04:49.919000,VER,1,0 days 00:02:15.210000,5.0,1.0,,,31.426,50.657,53.127,0 days 01:03:06.135000,0 days 01:03:56.792000,0 days 01:04:49.919000,239.0,237.0,239.0,279.0,False,INTERMEDIATE,5.0,True,Red Bull Racing,0 days 01:02:34.709000,2022-10-01 10:47:35.386,1,,False,,False,True,135.21,135.21
5,0 days 01:06:49.375000,VER,1,0 days 00:01:59.456000,6.0,1.0,,,30.806,47.199,41.451,0 days 01:05:20.725000,0 days 01:06:07.924000,0 days 01:06:49.375000,289.0,258.0,240.0,279.0,True,INTERMEDIATE,6.0,True,Red Bull Racing,0 days 01:04:49.919000,2022-10-01 10:49:50.596,1,,False,,False,True,119.456,119.45599999999999
6,0 days 01:08:48.294000,VER,1,0 days 00:01:58.919000,7.0,1.0,,,30.768,46.963,41.188,0 days 01:07:20.143000,0 days 01:08:07.106000,0 days 01:08:48.294000,290.0,256.0,242.0,280.0,True,INTERMEDIATE,7.0,True,Red Bull Racing,0 days 01:06:49.375000,2022-10-01 10:51:50.052,12,,False,,False,True,118.919,118.919
7,0 days 01:11:08.789000,VER,1,0 days 00:02:20.495000,8.0,1.0,,,37.026,52.014,51.455,0 days 01:09:25.320000,0 days 01:10:17.334000,0 days 01:11:08.789000,232.0,236.0,239.0,235.0,False,INTERMEDIATE,8.0,True,Red Bull Racing,0 days 01:08:48.294000,2022-10-01 10:53:48.971,12,,False,,False,True,140.495,140.495
8,0 days 01:13:07.097000,VER,1,0 days 00:01:58.308000,9.0,1.0,,,30.649,46.584,41.075,0 days 01:11:39.438000,0 days 01:12:26.022000,0 days 01:13:07.097000,292.0,259.0,243.0,280.0,True,INTERMEDIATE,9.0,True,Red Bull Racing,0 days 01:11:08.789000,2022-10-01 10:56:09.466,1,,False,,False,True,118.308,118.308
9,0 days 01:15:14.629000,VER,1,0 days 00:02:07.532000,10.0,1.0,,,30.673,53.055,43.804,0 days 01:13:37.770000,0 days 01:14:30.825000,0 days 01:15:14.629000,294.0,237.0,237.0,282.0,False,INTERMEDIATE,10.0,True,Red Bull Racing,0 days 01:13:07.097000,2022-10-01 10:58:07.774,1,,False,,False,True,127.532,127.532
10,0 days 01:17:42.160000,VER,1,0 days 00:02:27.531000,11.0,1.0,,,38.523,53.356,55.652,0 days 01:15:53.152000,0 days 01:16:46.508000,0 days 01:17:42.160000,232.0,231.0,39.0,281.0,False,INTERMEDIATE,11.0,True,Red Bull Racing,0 days 01:15:14.629000,2022-10-01 11:00:15.306,12,,False,,False,True,147.531,147.531
11,0 days 01:20:26.517000,VER,1,,12.0,1.0,,0 days 01:20:17.017000,61.523,49.214,53.468,0 days 01:18:43.873000,0 days 01:19:33.056000,0 days 01:20:26.517000,269.0,245.0,,185.0,False,INTERMEDIATE,12.0,True,Red Bull Racing,0 days 01:17:42.160000,2022-10-01 11:02:42.837,1,,False,,False,False,,164.20499999999998
12,0 days 00:52:34.487000,RIC,3,,1.0,1.0,0 days 00:50:16.004000,,,54.542,48.166,,0 days 00:51:46.477000,0 days 00:52:34.536000,244.0,224.0,219.0,,False,WET,1.0,True,McLaren,0 days 00:50:16.004000,2022-10-01 10:35:16.681,1,,False,,False,False,,
13,0 days 00:54:45.361000,RIC,3,0 days 00:02:10.874000,2.0,1.0,,,33.446,51.729,45.699,0 days 00:53:07.933000,0 days 00:53:59.662000,0 days 00:54:45.361000,269.0,238.0,216.0,261.0,True,WET,2.0,True,McLaren,0 days 00:52:34.487000,2022-10-01 10:37:35.164,1,,False,,False,True,130.874,130.874
14,0 days 00:57:19.599000,RIC,3,,3.0,1.0,,0 days 00:57:11.655000,38.914,56.821,58.387,0 days 00:55:24.447000,0 days 00:56:21.227000,0 days 00:57:19.599000,243.0,221.0,,240.0,False,WET,3.0,True,McLaren,0 days 00:54:45.361000,2022-10-01 10:39:46.038,1,,False,,False,False,,154.122
15,0 days 01:00:12.240000,RIC,3,,4.0,2.0,0 days 00:57:46.507000,,62.999,60.366,49.414,0 days 00:58:22.656000,0 days 00:59:22.967000,0 days 01:00:12.340000,236.0,188.0,226.0,240.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 00:57:19.599000,2022-10-01 10:42:20.276,12,,False,,False,False,,172.779
16,0 days 01:02:18.852000,RIC,3,0 days 00:02:06.612000,5.0,2.0,,,32.632,50.003,43.977,0 days 01:00:44.872000,0 days 01:01:34.875000,0 days 01:02:18.852000,268.0,247.0,232.0,268.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 01:00:12.240000,2022-10-01 10:45:12.917,1,,False,,False,True,126.612,126.612
17,0 days 01:04:22.671000,RIC,3,0 days 00:02:03.819000,6.0,2.0,,,32.022,48.628,43.169,0 days 01:02:50.874000,0 days 01:03:39.502000,0 days 01:04:22.671000,272.0,252.0,236.0,271.0,True,INTERMEDIATE,3.0,True,McLaren,0 days 01:02:18.852000,2022-10-01 10:47:19.529,1,,False,,False,True,123.819,123.819
18,0 days 01:06:33.644000,RIC,3,0 days 00:02:10.973000,7.0,2.0,,,31.631,51.25,48.092,0 days 01:04:54.302000,0 days 01:05:45.552000,0 days 01:06:33.644000,279.0,236.0,232.0,273.0,False,INTERMEDIATE,4.0,True,McLaren,0 days 01:04:22.671000,2022-10-01 10:49:23.348,1,,False,,False,True,130.973,130.973
19,0 days 01:08:54.659000,RIC,3,0 days 00:02:21.015000,8.0,2.0,,,31.718,52.404,56.893,0 days 01:07:05.362000,0 days 01:07:57.766000,0 days 01:08:54.659000,280.0,234.0,233.0,271.0,False,INTERMEDIATE,5.0,True,McLaren,0 days 01:06:33.644000,2022-10-01 10:51:34.321,12,,False,,False,True,141.015,141.015
20,0 days 01:11:12.994000,RIC,3,0 days 00:02:18.335000,9.0,2.0,,,31.831,58.442,48.062,0 days 01:09:26.490000,0 days 01:10:24.932000,0 days 01:11:12.994000,228.0,235.0,229.0,272.0,False,INTERMEDIATE,6.0,True,McLaren,0 days 01:08:54.659000,2022-10-01 10:53:55.336,12,,False,,False,True,138.335,138.33499999999998
21,0 days 01:13:15.091000,RIC,3,0 days 00:02:02.097000,10.0,2.0,,,31.608,48.207,42.282,0 days 01:11:44.602000,0 days 01:12:32.809000,0 days 01:13:15.091000,283.0,254.0,236.0,271.0,True,INTERMEDIATE,7.0,True,McLaren,0 days 01:11:12.994000,2022-10-01 10:56:13.671,1,,False,,False,True,122.097,122.097
22,0 days 01:15:16.127000,RIC,3,0 days 00:02:01.036000,11.0,2.0,,,31.355,47.667,42.014,0 days 01:13:46.446000,0 days 01:14:34.113000,0 days 01:15:16.127000,278.0,255.0,236.0,273.0,True,INTERMEDIATE,8.0,True,McLaren,0 days 01:13:15.091000,2022-10-01 10:58:15.768,1,,False,,False,True,121.036,121.036
23,0 days 01:17:38.409000,RIC,3,0 days 00:02:22.282000,12.0,2.0,,,35.329,52.267,54.686,0 days 01:15:51.456000,0 days 01:16:43.723000,0 days 01:17:38.409000,251.0,237.0,66.0,261.0,False,INTERMEDIATE,9.0,True,McLaren,0 days 01:15:16.127000,2022-10-01 11:00:16.804,12,,False,,False,True,142.282,142.282
24,0 days 01:20:13.892000,RIC,3,,13.0,2.0,,0 days 01:20:13.892000,54.388,53.379,,0 days 01:18:33.029000,0 days 01:19:26.318000,,258.0,230.0,,169.0,False,INTERMEDIATE,10.0,True,McLaren,0 days 01:17:38.409000,2022-10-01 11:02:39.086,1,,False,,False,False,,
25,0 days 00:53:13.486000,NOR,4,,1.0,1.0,0 days 00:50:41.727000,,,54.108,52.207,,0 days 00:52:21.279000,0 days 00:53:13.580000,219.0,229.0,218.0,,False,WET,1.0,True,McLaren,0 days 00:50:41.727000,2022-10-01 10:35:42.404,1,,False,,False,False,,
26,0 days 00:55:23.128000,NOR,4,0 days 00:02:09.642000,2.0,1.0,,,33.997,50.922,44.723,0 days 00:53:47.483000,0 days 00:54:38.405000,0 days 00:55:23.128000,256.0,242.0,218.0,263.0,True,WET,2.0,True,McLaren,0 days 00:53:13.486000,2022-10-01 10:38:14.163,1,,False,,False,True,129.642,129.642
27,0 days 00:57:44.190000,NOR,4,0 days 00:02:21.062000,3.0,1.0,,0 days 00:57:36.391000,34.884,50.609,55.569,0 days 00:55:58.012000,0 days 00:56:48.621000,0 days 00:57:44.190000,261.0,240.0,,249.0,False,WET,3.0,True,McLaren,0 days 00:55:23.128000,2022-10-01 10:40:23.805,12,,False,,False,False,141.062,141.062
28,0 days 01:00:25.734000,NOR,4,,4.0,2.0,0 days 00:58:08.478000,,59.696,50.992,50.829,0 days 00:58:44.107000,0 days 00:59:35.051000,0 days 01:00:25.824000,259.0,227.0,227.0,249.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 00:57:44.190000,2022-10-01 10:42:44.867,21,,False,,False,False,,161.517
29,0 days 01:02:30.981000,NOR,4,0 days 00:02:05.247000,5.0,2.0,,,32.903,49.22,43.124,0 days 01:00:58.637000,0 days 01:01:47.857000,0 days 01:02:30.981000,267.0,247.0,232.0,268.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 01:00:25.734000,2022-10-01 10:45:26.411,1,,False,,False,True,125.247,125.24699999999999
30,0 days 01:04:38.725000,NOR,4,0 days 00:02:07.744000,6.0,2.0,,,32.214,49.094,46.436,0 days 01:03:03.195000,0 days 01:03:52.289000,0 days 01:04:38.725000,274.0,219.0,232.0,268.0,False,INTERMEDIATE,3.0,True,McLaren,0 days 01:02:30.981000,2022-10-01 10:47:31.658,1,,False,,False,True,127.744,127.744
31,0 days 01:06:42.128000,NOR,4,0 days 00:02:03.403000,7.0,2.0,,,32.182,48.81,42.411,0 days 01:05:10.907000,0 days 01:05:59.717000,0 days 01:06:42.128000,275.0,251.0,235.0,270.0,True,INTERMEDIATE,4.0,True,McLaren,0 days 01:04:38.725000,2022-10-01 10:49:39.402,1,,False,,False,True,123.403,123.403
32,0 days 01:08:59.760000,NOR,4,0 days 00:02:17.632000,8.0,2.0,,,31.968,54.817,50.847,0 days 01:07:14.096000,0 days 01:08:08.913000,0 days 01:08:59.760000,274.0,208.0,231.0,274.0,False,INTERMEDIATE,5.0,True,McLaren,0 days 01:06:42.128000,2022-10-01 10:51:42.805,12,,False,,False,True,137.632,137.632
33,0 days 01:11:02.467000,NOR,4,0 days 00:02:02.707000,9.0,2.0,,,31.739,48.38,42.588,0 days 01:09:31.499000,0 days 01:10:19.879000,0 days 01:11:02.467000,274.0,251.0,234.0,271.0,True,INTERMEDIATE,6.0,True,McLaren,0 days 01:08:59.760000,2022-10-01 10:54:00.437,12,,False,,False,True,122.707,122.707
34,0 days 01:13:04.258000,NOR,4,0 days 00:02:01.791000,10.0,2.0,,,31.564,48.0,42.227,0 days 01:11:34.031000,0 days 01:12:22.031000,0 days 01:13:04.258000,271.0,252.0,235.0,273.0,True,INTERMEDIATE,7.0,True,McLaren,0 days 01:11:02.467000,2022-10-01 10:56:03.144,1,,False,,False,True,121.791,121.791
35,0 days 01:15:08.325000,NOR,4,0 days 00:02:04.067000,11.0,2.0,,,32.097,49.155,42.815,0 days 01:13:36.355000,0 days 01:14:25.510000,0 days 01:15:08.325000,269.0,250.0,228.0,272.0,False,INTERMEDIATE,8.0,True,McLaren,0 days 01:13:04.258000,2022-10-01 10:58:04.935,1,,False,,False,True,124.067,124.06700000000001
36,0 days 01:17:38.681000,NOR,4,,12.0,2.0,,,40.481,52.369,57.389,0 days 01:15:49.003000,0 days 01:16:41.353000,0 days 01:17:38.681000,251.0,190.0,37.0,207.0,False,INTERMEDIATE,9.0,True,McLaren,0 days 01:15:08.325000,2022-10-01 11:00:09.002,12,,False,,False,False,,150.239
37,0 days 01:20:15.971000,NOR,4,,13.0,2.0,,0 days 01:20:15.971000,58.112,52.84,,0 days 01:18:36.892000,0 days 01:19:29.665000,,241.0,219.0,,167.0,False,INTERMEDIATE,10.0,True,McLaren,0 days 01:17:38.681000,2022-10-01 11:02:39.358,1,,False,,False,False,,
38,0 days 00:53:05.846000,VET,5,,1.0,1.0,0 days 00:50:26.793000,,,56.205,50.129,,0 days 00:52:15.849000,0 days 00:53:05.846000,225.0,212.0,205.0,,False,WET,1.0,True,Aston Martin,0 days 00:50:26.793000,2022-10-01 10:35:27.470,1,,False,,False,False,,
39,0 days 00:55:42.099000,VET,5,,2.0,1.0,,0 days 00:55:34.216000,35.285,62.185,58.708,0 days 00:53:41.256000,0 days 00:54:43.454000,0 days 00:55:42.099000,209.0,175.0,,243.0,False,WET,2.0,True,Aston Martin,0 days 00:53:05.846000,2022-10-01 10:38:06.523,1,,False,,False,False,,156.178
40,0 days 01:03:05.532000,VET,5,,3.0,2.0,0 days 01:00:51.517000,,,53.178,46.17,,0 days 01:02:19.590000,0 days 01:03:05.632000,249.0,227.0,223.0,243.0,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 00:55:42.099000,2022-10-01 10:40:42.776,12,,False,,False,False,,
41,0 days 01:05:12.680000,VET,5,0 days 00:02:07.148000,4.0,2.0,,,33.111,49.786,44.251,0 days 01:03:38.643000,0 days 01:04:28.429000,0 days 01:05:12.680000,277.0,250.0,227.0,269.0,True,INTERMEDIATE,2.0,True,Aston Martin,0 days 01:03:05.532000,2022-10-01 10:48:06.209,1,,False,,False,True,127.148,127.148
42,0 days 01:07:17.442000,VET,5,0 days 00:02:04.762000,5.0,2.0,,,32.445,49.296,43.021,0 days 01:05:45.125000,0 days 01:06:34.421000,0 days 01:07:17.442000,270.0,250.0,230.0,270.0,True,INTERMEDIATE,3.0,True,Aston Martin,0 days 01:05:12.680000,2022-10-01 10:50:13.357,12,,False,,False,True,124.762,124.762
43,0 days 01:09:20.173000,VET,5,0 days 00:02:02.731000,6.0,2.0,,,31.971,48.16,42.6,0 days 01:07:49.413000,0 days 01:08:37.573000,0 days 01:09:20.173000,277.0,253.0,231.0,272.0,True,INTERMEDIATE,4.0,True,Aston Martin,0 days 01:07:17.442000,2022-10-01 10:52:18.119,1,,False,,False,True,122.731,122.731
44,0 days 01:11:42.021000,VET,5,0 days 00:02:21.848000,7.0,2.0,,,36.933,53.946,50.969,0 days 01:09:57.106000,0 days 01:10:51.052000,0 days 01:11:42.021000,202.0,222.0,229.0,224.0,False,INTERMEDIATE,5.0,True,Aston Martin,0 days 01:09:20.173000,2022-10-01 10:54:20.850,12,,False,,False,True,141.848,141.84799999999998
45,0 days 01:13:45.650000,VET,5,0 days 00:02:03.629000,8.0,2.0,,,32.18,48.486,42.963,0 days 01:12:14.201000,0 days 01:13:02.687000,0 days 01:13:45.650000,272.0,253.0,237.0,272.0,False,INTERMEDIATE,6.0,True,Aston Martin,0 days 01:11:42.021000,2022-10-01 10:56:42.698,1,,False,,False,True,123.629,123.62899999999999
46,0 days 01:15:46.657000,VET,5,0 days 00:02:01.007000,9.0,2.0,,,31.259,47.871,41.877,0 days 01:14:16.909000,0 days 01:15:04.780000,0 days 01:15:46.657000,288.0,260.0,238.0,278.0,True,INTERMEDIATE,7.0,True,Aston Martin,0 days 01:13:45.650000,2022-10-01 10:58:46.327,12,,False,,False,True,121.007,121.007
47,0 days 01:18:12.184000,VET,5,0 days 00:02:25.527000,10.0,2.0,,,36.286,54.432,54.809,0 days 01:16:22.943000,0 days 01:17:17.375000,0 days 01:18:12.184000,185.0,217.0,49.0,229.0,False,INTERMEDIATE,8.0,True,Aston Martin,0 days 01:15:46.657000,2022-10-01 11:00:47.334,21,,False,,False,True,145.527,145.527
48,0 days 01:21:06.376000,VET,5,,11.0,2.0,,0 days 01:21:06.376000,75.022,52.829,,0 days 01:19:27.420000,0 days 01:20:20.267000,,197.0,189.0,,172.0,False,INTERMEDIATE,9.0,True,Aston Martin,0 days 01:18:12.184000,2022-10-01 11:03:12.861,1,,False,,False,False,,
