Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
35,0 days 01:08:20.516000,BOR,5,0 days 00:01:36.340000,9.0,3.0,,0 days 01:08:17.685000,29.881,35.521,30.938,0 days 01:07:14.057000,0 days 01:07:49.578000,0 days 01:08:20.516000,206.0,209.0,,225.0,False,SOFT,3.0,True,Audi,0 days 01:06:44.176000,2026-06-13 11:22:37.882,1,,False,,False,False,96.34,96.34
36,0 days 01:12:27.239000,BOR,5,,10.0,4.0,0 days 01:10:34.911000,0 days 01:12:24.380000,,34.911,30.112,,0 days 01:11:57.372000,0 days 01:12:27.318000,230.0,213.0,,221.0,False,SOFT,4.0,False,Audi,0 days 01:08:20.516000,2026-06-13 11:24:14.222,1,,False,,False,False,,
37,0 days 01:14:32.058000,BOR,5,0 days 00:02:04.819000,11.0,5.0,0 days 01:12:42.749000,,61.381,33.646,29.792,0 days 01:13:28.620000,0 days 01:14:02.266000,0 days 01:14:32.058000,234.0,264.0,292.0,250.0,False,SOFT,5.0,False,Audi,0 days 01:12:27.239000,2026-06-13 11:28:20.945,1,,False,,False,False,124.819,124.819
38,0 days 01:16:20.255000,BOR,5,0 days 00:01:48.197000,12.0,5.0,,,25.136,46.142,36.919,0 days 01:14:57.194000,0 days 01:15:43.336000,0 days 01:16:20.255000,230.0,197.0,60.0,330.0,False,SOFT,6.0,False,Audi,0 days 01:14:32.058000,2026-06-13 11:30:25.764,1,,False,,False,True,108.197,108.197
39,0 days 01:18:33.681000,BOR,5,0 days 00:02:13.426000,13.0,5.0,,0 days 01:18:30.790000,60.306,42.123,30.997,0 days 01:17:20.561000,0 days 01:18:02.684000,0 days 01:18:33.681000,160.0,202.0,,216.0,False,SOFT,7.0,False,Audi,0 days 01:16:20.255000,2026-06-13 11:32:13.961,1,,False,,False,False,133.426,133.426
40,0 days 00:40:37.709000,HAD,6,,1.0,1.0,0 days 00:38:46.329000,,,47.703,28.977,,0 days 00:40:09.012000,0 days 00:40:37.883000,179.0,234.0,286.0,169.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:38:46.329000,2026-06-13 10:54:40.035,1,,False,,False,False,,
41,0 days 00:41:55.191000,HAD,6,0 days 00:01:17.482000,2.0,1.0,,,22.676,31.075,23.731,0 days 00:41:00.385000,0 days 00:41:31.460000,0 days 00:41:55.191000,271.0,284.0,275.0,330.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:40:37.709000,2026-06-13 10:56:31.415,1,,False,,False,True,77.482,77.482
42,0 days 00:43:58.591000,HAD,6,0 days 00:02:03.400000,3.0,1.0,,0 days 00:43:55.857000,40.009,46.273,37.118,0 days 00:42:35.200000,0 days 00:43:21.473000,0 days 00:43:58.591000,150.0,186.0,,174.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:41:55.191000,2026-06-13 10:57:48.897,1,,False,,False,False,123.4,123.4
43,0 days 00:56:23.621000,HAD,6,,4.0,2.0,0 days 00:53:53.002000,,,45.827,38.124,,0 days 00:55:45.647000,0 days 00:56:23.726000,174.0,254.0,284.0,91.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:53:53.002000,2026-06-13 11:09:46.708,1,,False,,False,False,,
44,0 days 00:57:41.759000,HAD,6,0 days 00:01:18.138000,5.0,2.0,,,22.926,31.39,23.822,0 days 00:56:46.547000,0 days 00:57:17.937000,0 days 00:57:41.759000,274.0,284.0,274.0,330.0,False,SOFT,5.0,False,Red Bull Racing,0 days 00:56:23.621000,2026-06-13 11:12:17.327,1,,False,,False,True,78.138,78.138
45,0 days 00:59:14.624000,HAD,6,0 days 00:01:32.865000,6.0,2.0,,0 days 00:59:11.764000,25.363,34.836,32.666,0 days 00:58:07.122000,0 days 00:58:41.958000,0 days 00:59:14.624000,251.0,221.0,,295.0,False,SOFT,6.0,False,Red Bull Racing,0 days 00:57:41.759000,2026-06-13 11:13:35.465,1,,False,,False,False,92.865,92.865
46,0 days 01:04:06.126000,HAD,6,,7.0,3.0,0 days 01:02:10.260000,,,44.101,33.38,,0 days 01:03:32.931000,0 days 01:04:06.204000,192.0,260.0,286.0,120.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:59:14.624000,2026-06-13 11:15:08.330,1,,False,,False,False,,
47,0 days 01:05:58.642000,HAD,6,0 days 00:01:52.516000,8.0,3.0,,0 days 01:05:55.803000,30.649,45.496,36.371,0 days 01:04:36.775000,0 days 01:05:22.271000,0 days 01:05:58.642000,158.0,217.0,,329.0,False,SOFT,2.0,True,Red Bull Racing,0 days 01:04:06.126000,2026-06-13 11:19:59.832,1,,False,,False,False,112.516,112.51600000000002
48,0 days 01:08:12.443000,HAD,6,0 days 00:02:13.801000,9.0,4.0,0 days 01:06:12.449000,,52.539,50.377,30.885,0 days 01:06:51.181000,0 days 01:07:41.558000,0 days 01:08:12.443000,151.0,250.0,280.0,115.0,False,SOFT,3.0,False,Red Bull Racing,0 days 01:05:58.642000,2026-06-13 11:21:52.348,1,,False,,False,False,133.801,133.801
49,0 days 01:09:54.048000,HAD,6,0 days 00:01:41.605000,10.0,4.0,,0 days 01:09:51.270000,22.447,38.955,40.203,0 days 01:08:34.890000,0 days 01:09:13.845000,0 days 01:09:54.048000,278.0,170.0,,334.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:08:12.443000,2026-06-13 11:24:06.149,1,,False,,False,False,101.605,101.605
50,0 days 01:12:39.423000,HAD,6,,11.0,5.0,0 days 01:10:20.034000,,73.288,58.694,33.482,0 days 01:11:07.474000,0 days 01:12:06.106000,0 days 01:12:39.506000,122.0,233.0,285.0,92.0,False,SOFT,5.0,False,Red Bull Racing,0 days 01:09:54.048000,2026-06-13 11:25:47.754,1,,False,,False,False,,165.464
51,0 days 01:13:56.107000,HAD,6,0 days 00:01:16.684000,12.0,5.0,,,22.441,30.82,23.423,0 days 01:13:01.864000,0 days 01:13:32.684000,0 days 01:13:56.107000,278.0,285.0,275.0,334.0,True,SOFT,6.0,False,Red Bull Racing,0 days 01:12:39.423000,2026-06-13 11:28:33.129,1,,False,,False,True,76.684,76.684
52,0 days 01:15:42.572000,HAD,6,0 days 00:01:46.465000,13.0,5.0,,,29.241,42.741,34.483,0 days 01:14:25.348000,0 days 01:15:08.089000,0 days 01:15:42.572000,199.0,166.0,199.0,294.0,False,SOFT,7.0,False,Red Bull Racing,0 days 01:13:56.107000,2026-06-13 11:29:49.813,1,,False,,False,True,106.465,106.465
53,0 days 01:18:16.497000,HAD,6,,14.0,5.0,,,34.326,41.803,77.678,0 days 01:16:17.032000,0 days 01:16:58.905000,0 days 01:18:16.504000,189.0,226.0,3.0,201.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:15:42.572000,2026-06-13 11:31:36.278,1,,False,,False,False,,153.807
54,0 days 01:19:49.170000,HAD,6,0 days 00:01:32.673000,15.0,5.0,,0 days 01:19:46.212000,28.043,32.485,32.145,0 days 01:18:44.540000,0 days 01:19:17.025000,0 days 01:19:49.170000,265.0,266.0,,292.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:18:16.497000,2026-06-13 11:34:10.203,12,,False,,False,False,92.673,92.673
55,0 days 00:39:32.932000,GAS,10,,1.0,1.0,0 days 00:37:44.669000,,,44.258,27.868,,0 days 00:39:05.358000,0 days 00:39:33.069000,167.0,218.0,285.0,133.0,False,SOFT,1.0,True,Alpine,0 days 00:37:44.669000,2026-06-13 10:53:38.375,1,,False,,False,False,,
56,0 days 00:40:50.930000,GAS,10,0 days 00:01:17.998000,2.0,1.0,,,22.759,31.289,23.95,0 days 00:39:55.691000,0 days 00:40:26.980000,0 days 00:40:50.930000,271.0,278.0,285.0,328.0,False,SOFT,2.0,True,Alpine,0 days 00:39:32.932000,2026-06-13 10:55:26.638,1,,True,TRACK LIMITS AT TURN 13 LAP 3 ,False,True,77.998,77.998
57,0 days 00:43:24.492000,GAS,10,,3.0,1.0,,0 days 00:43:21.599000,41.164,65.654,46.592,0 days 00:41:32.291000,0 days 00:42:37.953000,0 days 00:43:24.492000,102.0,153.0,,178.0,False,SOFT,3.0,True,Alpine,0 days 00:40:50.930000,2026-06-13 10:56:44.636,1,,False,,False,False,,153.41
58,0 days 00:47:48.837000,GAS,10,,4.0,2.0,0 days 00:45:53.874000,,,47.506,28.074,,0 days 00:47:20.946000,0 days 00:47:48.837000,151.0,205.0,281.0,131.0,False,SOFT,4.0,False,Alpine,0 days 00:43:24.492000,2026-06-13 10:59:18.198,1,,False,,False,False,,
59,0 days 00:56:21.132000,GAS,10,,5.0,2.0,,0 days 00:49:41.154000,22.908,,,0 days 00:48:11.869000,,,274.0,,,333.0,False,SOFT,5.0,False,Alpine,0 days 00:47:48.837000,2026-06-13 11:03:42.543,125,,False,,False,False,,
60,0 days 00:58:13.900000,GAS,10,,6.0,3.0,0 days 00:56:21.132000,,,49.175,28.402,,0 days 00:57:45.742000,0 days 00:58:14.068000,121.0,206.0,279.0,163.0,False,SOFT,6.0,False,Alpine,0 days 00:56:21.132000,2026-06-13 11:12:14.838,1,,False,,False,False,,
61,0 days 00:59:32.553000,GAS,10,0 days 00:01:18.653000,7.0,3.0,,,22.961,31.691,24.001,0 days 00:58:36.861000,0 days 00:59:08.552000,0 days 00:59:32.553000,279.0,280.0,281.0,332.0,True,SOFT,7.0,False,Alpine,0 days 00:58:13.900000,2026-06-13 11:14:07.606,1,,False,,False,True,78.653,78.653
62,0 days 01:01:20.419000,GAS,10,0 days 00:01:47.866000,8.0,3.0,,0 days 01:01:17.044000,29.465,41.7,36.701,0 days 01:00:02.018000,0 days 01:00:43.718000,0 days 01:01:20.419000,200.0,101.0,,295.0,False,SOFT,8.0,False,Alpine,0 days 00:59:32.553000,2026-06-13 11:15:26.259,1,,False,,False,False,107.866,107.866
63,0 days 01:05:50.177000,GAS,10,,9.0,4.0,0 days 01:03:39.879000,,,45.43,32.132,,0 days 01:05:18.258000,0 days 01:05:50.177000,180.0,224.0,294.0,103.0,False,SOFT,1.0,True,Alpine,0 days 01:01:20.419000,2026-06-13 11:17:14.125,1,,False,,False,False,,
64,0 days 01:07:40.030000,GAS,10,0 days 00:01:49.853000,10.0,4.0,,0 days 01:07:37.230000,23.203,43.71,42.94,0 days 01:06:13.380000,0 days 01:06:57.090000,0 days 01:07:40.030000,277.0,93.0,,306.0,False,SOFT,2.0,True,Alpine,0 days 01:05:50.177000,2026-06-13 11:21:43.883,1,,False,,False,False,109.853,109.853
65,0 days 01:12:22.497000,GAS,10,,11.0,5.0,0 days 01:10:37.317000,,,45.91,27.038,,0 days 01:11:55.700000,0 days 01:12:22.599000,178.0,224.0,282.0,170.0,False,SOFT,3.0,False,Alpine,0 days 01:07:40.030000,2026-06-13 11:23:33.736,1,,False,,False,False,,
66,0 days 01:13:40.080000,GAS,10,0 days 00:01:17.583000,12.0,5.0,,,22.694,31.334,23.555,0 days 01:12:45.191000,0 days 01:13:16.525000,0 days 01:13:40.080000,281.0,290.0,282.0,333.0,True,SOFT,4.0,False,Alpine,0 days 01:12:22.497000,2026-06-13 11:28:16.203,1,,False,,False,True,77.583,77.583
67,0 days 01:15:29.821000,GAS,10,0 days 00:01:49.741000,13.0,5.0,,,30.651,46.499,32.591,0 days 01:14:10.731000,0 days 01:14:57.230000,0 days 01:15:29.821000,153.0,233.0,241.0,290.0,False,SOFT,5.0,False,Alpine,0 days 01:13:40.080000,2026-06-13 11:29:33.786,1,,False,,False,True,109.741,109.741
68,0 days 01:17:30.717000,GAS,10,0 days 00:02:00.896000,14.0,5.0,,,31.165,43.938,45.793,0 days 01:16:00.986000,0 days 01:16:44.924000,0 days 01:17:30.717000,172.0,181.0,61.0,262.0,False,SOFT,6.0,False,Alpine,0 days 01:15:29.821000,2026-06-13 11:31:23.527,1,,False,,False,True,120.896,120.89600000000002
69,0 days 01:19:52.272000,GAS,10,0 days 00:02:21.555000,15.0,5.0,,0 days 01:19:49.556000,63.203,43.585,34.767,0 days 01:18:33.920000,0 days 01:19:17.505000,0 days 01:19:52.272000,172.0,200.0,,300.0,False,SOFT,7.0,False,Alpine,0 days 01:17:30.717000,2026-06-13 11:33:24.423,12,,False,,False,False,141.555,141.555
70,0 days 00:15:57.805000,PER,11,,1.0,1.0,0 days 00:14:13.891000,,,37.397,30.558,,0 days 00:15:27.505000,0 days 00:15:57.841000,169.0,212.0,286.0,174.0,False,MEDIUM,1.0,True,Cadillac,0 days 00:14:13.891000,2026-06-13 10:30:07.597,1,,False,,False,False,,
71,0 days 00:17:17.916000,PER,11,0 days 00:01:20.111000,2.0,1.0,,,23.42,32.169,24.522,0 days 00:16:21.225000,0 days 00:16:53.394000,0 days 00:17:17.916000,258.0,266.0,267.0,319.0,True,MEDIUM,2.0,True,Cadillac,0 days 00:15:57.805000,2026-06-13 10:31:51.511,1,,False,,False,True,80.111,80.11099999999999
72,0 days 00:19:21.889000,PER,11,0 days 00:02:03.973000,3.0,1.0,,0 days 00:19:18.978000,35.701,43.158,45.114,0 days 00:17:53.617000,0 days 00:18:36.775000,0 days 00:19:21.889000,159.0,187.0,,171.0,False,MEDIUM,3.0,True,Cadillac,0 days 00:17:17.916000,2026-06-13 10:33:11.622,1,,False,,False,False,123.973,123.973
73,0 days 00:21:32.453000,PER,11,0 days 00:02:10.564000,4.0,2.0,0 days 00:19:48.217000,,56.926,44.43,29.208,0 days 00:20:18.815000,0 days 00:21:03.245000,0 days 00:21:32.453000,169.0,175.0,289.0,217.0,False,MEDIUM,4.0,False,Cadillac,0 days 00:19:21.889000,2026-06-13 10:35:15.595,1,,False,,False,False,130.564,130.564
74,0 days 00:23:00.663000,PER,11,0 days 00:01:28.210000,5.0,2.0,,,23.252,33.597,31.361,0 days 00:21:55.705000,0 days 00:22:29.302000,0 days 00:23:00.663000,268.0,182.0,255.0,322.0,False,MEDIUM,5.0,False,Cadillac,0 days 00:21:32.453000,2026-06-13 10:37:26.159,1,,True,TRACK LIMITS AT TURN 9 LAP 6 ,False,True,88.21,88.21000000000001
75,0 days 00:24:48.844000,PER,11,0 days 00:01:48.181000,6.0,2.0,,,32.06,48.026,28.095,0 days 00:23:32.723000,0 days 00:24:20.749000,0 days 00:24:48.844000,153.0,215.0,255.0,248.0,False,MEDIUM,6.0,False,Cadillac,0 days 00:23:00.663000,2026-06-13 10:38:54.369,1,,False,,False,True,108.181,108.181
76,0 days 00:26:27.478000,PER,11,0 days 00:01:38.634000,7.0,2.0,,0 days 00:26:24.576000,28.238,37.565,32.831,0 days 00:25:17.082000,0 days 00:25:54.647000,0 days 00:26:27.478000,215.0,215.0,,259.0,False,MEDIUM,7.0,False,Cadillac,0 days 00:24:48.844000,2026-06-13 10:40:42.550,1,,False,,False,False,98.634,98.634
77,0 days 00:42:39.048000,PER,11,,8.0,3.0,0 days 00:40:56.165000,,,42.257,27.548,,0 days 00:42:11.500000,0 days 00:42:39.158000,184.0,206.0,255.0,169.0,False,MEDIUM,8.0,False,Cadillac,0 days 00:26:27.478000,2026-06-13 10:42:21.184,1,,False,,False,False,,
