Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
322,0 days 01:26:21.288000,STR,18,0 days 00:01:21.135000,17.0,2.0,,,23.174,25.688,32.273,0 days 01:25:23.381000,0 days 01:25:49.069000,0 days 01:26:21.342000,229.0,266.0,270.0,285.0,False,SOFT,3.0,True,Aston Martin,0 days 01:25:00.153000,2026-05-24 20:32:15.627,12,19.0,False,,False,True,81.135,81.13499999999999
323,0 days 01:27:40.968000,STR,18,0 days 00:01:19.680000,18.0,2.0,,,22.989,25.362,31.329,0 days 01:26:44.331000,0 days 01:27:09.693000,0 days 01:27:41.022000,232.0,270.0,262.0,309.0,True,SOFT,4.0,True,Aston Martin,0 days 01:26:21.288000,2026-05-24 20:33:36.762,21,19.0,False,,False,True,79.68,79.68
324,0 days 01:29:01.004000,STR,18,0 days 00:01:20.036000,19.0,2.0,,,22.824,25.718,31.494,0 days 01:28:03.846000,0 days 01:28:29.564000,0 days 01:29:01.058000,229.0,265.0,252.0,296.0,False,SOFT,5.0,True,Aston Martin,0 days 01:27:40.968000,2026-05-24 20:34:56.442,1,19.0,False,,False,True,80.036,80.036
325,0 days 01:30:24.046000,STR,18,0 days 00:01:23.042000,20.0,2.0,,,24.332,25.51,33.2,0 days 01:29:25.390000,0 days 01:29:50.900000,0 days 01:30:24.100000,228.0,265.0,271.0,296.0,False,SOFT,6.0,True,Aston Martin,0 days 01:29:01.004000,2026-05-24 20:36:16.478,1,19.0,True,TRACK LIMITS AT TURN 10 LAP 20 ,False,True,83.042,83.042
326,0 days 01:31:43.908000,STR,18,0 days 00:01:19.862000,21.0,2.0,,,22.823,25.325,31.714,0 days 01:30:46.923000,0 days 01:31:12.248000,0 days 01:31:43.962000,233.0,269.0,261.0,291.0,False,SOFT,7.0,True,Aston Martin,0 days 01:30:24.046000,2026-05-24 20:37:39.520,1,19.0,False,,False,True,79.862,79.862
327,0 days 01:33:05.161000,STR,18,0 days 00:01:21.253000,22.0,2.0,,,22.79,26.164,32.299,0 days 01:32:06.752000,0 days 01:32:32.916000,0 days 01:33:05.215000,228.0,259.0,274.0,314.0,False,SOFT,8.0,True,Aston Martin,0 days 01:31:43.908000,2026-05-24 20:38:59.382,1,19.0,False,,False,True,81.253,81.253
328,0 days 01:34:24.283000,STR,18,0 days 00:01:19.122000,23.0,2.0,,,22.685,25.176,31.261,0 days 01:33:27.900000,0 days 01:33:53.076000,0 days 01:34:24.337000,235.0,271.0,269.0,302.0,True,SOFT,9.0,True,Aston Martin,0 days 01:33:05.161000,2026-05-24 20:40:20.635,1,19.0,False,,False,True,79.122,79.122
329,0 days 01:35:43.425000,STR,18,0 days 00:01:19.142000,24.0,2.0,,,22.627,25.235,31.28,0 days 01:34:46.964000,0 days 01:35:12.199000,0 days 01:35:43.479000,232.0,268.0,269.0,298.0,False,SOFT,10.0,True,Aston Martin,0 days 01:34:24.283000,2026-05-24 20:41:39.757,1,19.0,False,,False,True,79.142,79.142
330,0 days 01:37:02.501000,STR,18,0 days 00:01:19.076000,25.0,2.0,,,22.524,25.234,31.318,0 days 01:36:06.003000,0 days 01:36:31.237000,0 days 01:37:02.555000,232.0,268.0,266.0,294.0,True,SOFT,11.0,True,Aston Martin,0 days 01:35:43.425000,2026-05-24 20:42:58.899,1,18.0,False,,False,True,79.076,79.07600000000001
331,0 days 01:38:23.072000,STR,18,0 days 00:01:20.571000,26.0,2.0,,,22.72,25.308,32.543,0 days 01:37:25.275000,0 days 01:37:50.583000,0 days 01:38:23.126000,232.0,268.0,268.0,277.0,False,SOFT,12.0,True,Aston Martin,0 days 01:37:02.501000,2026-05-24 20:44:17.975,1,18.0,False,,False,True,80.571,80.571
332,0 days 01:39:42.467000,STR,18,0 days 00:01:19.395000,27.0,2.0,,,22.828,25.263,31.304,0 days 01:38:45.954000,0 days 01:39:11.217000,0 days 01:39:42.521000,232.0,269.0,269.0,298.0,False,SOFT,13.0,True,Aston Martin,0 days 01:38:23.072000,2026-05-24 20:45:38.546,1,18.0,False,,False,True,79.395,79.395
333,0 days 01:41:05.326000,STR,18,0 days 00:01:22.859000,28.0,2.0,,,24.661,26.679,31.519,0 days 01:40:07.182000,0 days 01:40:33.861000,0 days 01:41:05.380000,230.0,272.0,267.0,302.0,False,SOFT,14.0,True,Aston Martin,0 days 01:39:42.467000,2026-05-24 20:46:57.941,12,18.0,False,,False,True,82.859,82.85900000000001
334,0 days 01:42:48.219000,STR,18,0 days 00:01:42.893000,29.0,2.0,,,29.555,36.851,36.487,0 days 01:41:34.935000,0 days 01:42:11.786000,0 days 01:42:48.273000,153.0,225.0,238.0,278.0,False,SOFT,15.0,True,Aston Martin,0 days 01:41:05.326000,2026-05-24 20:48:20.800,26,18.0,False,,False,False,102.893,102.893
335,0 days 01:44:32.986000,STR,18,0 days 00:01:44.767000,30.0,2.0,,,32.374,34.879,37.514,0 days 01:43:20.647000,0 days 01:43:55.526000,0 days 01:44:33.040000,168.0,153.0,262.0,268.0,False,SOFT,16.0,True,Aston Martin,0 days 01:42:48.219000,2026-05-24 20:50:03.693,671,17.0,False,,False,False,104.767,104.767
336,0 days 01:45:55.216000,STR,18,0 days 00:01:22.230000,31.0,2.0,,,23.789,26.427,32.014,0 days 01:44:56.829000,0 days 01:45:23.256000,0 days 01:45:55.270000,228.0,268.0,269.0,266.0,False,SOFT,17.0,True,Aston Martin,0 days 01:44:32.986000,2026-05-24 20:51:48.460,1,17.0,False,,False,True,82.23,82.23
337,0 days 01:47:16.613000,STR,18,0 days 00:01:21.397000,32.0,2.0,,,22.756,26.709,31.932,0 days 01:46:18.026000,0 days 01:46:44.735000,0 days 01:47:16.667000,231.0,276.0,224.0,310.0,False,SOFT,18.0,True,Aston Martin,0 days 01:45:55.216000,2026-05-24 20:53:10.690,1,17.0,False,,False,True,81.397,81.397
338,0 days 01:48:37.078000,STR,18,0 days 00:01:20.465000,33.0,2.0,,,23.407,25.669,31.389,0 days 01:47:40.074000,0 days 01:48:05.743000,0 days 01:48:37.132000,232.0,271.0,255.0,301.0,False,SOFT,19.0,True,Aston Martin,0 days 01:47:16.613000,2026-05-24 20:54:32.087,1,17.0,False,,False,True,80.465,80.465
339,0 days 01:50:01.034000,STR,18,0 days 00:01:23.956000,34.0,2.0,,,24.688,26.412,32.856,0 days 01:49:01.820000,0 days 01:49:28.232000,0 days 01:50:01.088000,232.0,275.0,271.0,260.0,False,SOFT,20.0,True,Aston Martin,0 days 01:48:37.078000,2026-05-24 20:55:52.552,1,17.0,False,,False,True,83.956,83.95599999999999
340,0 days 01:51:20.936000,STR,18,0 days 00:01:19.902000,35.0,2.0,,,23.006,25.383,31.513,0 days 01:50:24.094000,0 days 01:50:49.477000,0 days 01:51:20.990000,232.0,271.0,238.0,298.0,False,SOFT,21.0,True,Aston Martin,0 days 01:50:01.034000,2026-05-24 20:57:16.508,1,17.0,False,,False,True,79.902,79.902
341,0 days 01:52:41.483000,STR,18,0 days 00:01:20.547000,36.0,2.0,,,23.959,25.284,31.304,0 days 01:51:44.949000,0 days 01:52:10.233000,0 days 01:52:41.537000,233.0,273.0,272.0,301.0,False,SOFT,22.0,True,Aston Martin,0 days 01:51:20.936000,2026-05-24 20:58:36.410,1,17.0,False,,False,True,80.547,80.547
342,0 days 01:54:01.449000,STR,18,0 days 00:01:19.966000,37.0,2.0,,,23.416,25.276,31.274,0 days 01:53:04.953000,0 days 01:53:30.229000,0 days 01:54:01.503000,234.0,272.0,272.0,300.0,False,SOFT,23.0,True,Aston Martin,0 days 01:52:41.483000,2026-05-24 20:59:56.957,1,17.0,False,,False,True,79.966,79.96600000000001
343,0 days 01:55:20.699000,STR,18,0 days 00:01:19.250000,38.0,2.0,,,22.733,25.15,31.367,0 days 01:54:24.236000,0 days 01:54:49.386000,0 days 01:55:20.753000,234.0,270.0,268.0,296.0,False,SOFT,24.0,True,Aston Martin,0 days 01:54:01.449000,2026-05-24 21:01:16.923,12,17.0,False,,False,True,79.25,79.25
344,0 days 01:56:39.420000,STR,18,0 days 00:01:18.721000,39.0,2.0,,,22.417,25.139,31.165,0 days 01:55:43.170000,0 days 01:56:08.309000,0 days 01:56:39.474000,233.0,270.0,268.0,294.0,True,SOFT,25.0,True,Aston Martin,0 days 01:55:20.699000,2026-05-24 21:02:36.173,1,16.0,False,,False,True,78.721,78.721
345,0 days 01:57:59.714000,STR,18,0 days 00:01:20.294000,40.0,2.0,,,24.036,25.193,31.065,0 days 01:57:03.510000,0 days 01:57:28.703000,0 days 01:57:59.768000,233.0,271.0,270.0,298.0,False,SOFT,26.0,True,Aston Martin,0 days 01:56:39.420000,2026-05-24 21:03:54.894,1,16.0,False,,False,True,80.294,80.294
346,0 days 01:59:18.640000,STR,18,0 days 00:01:18.926000,41.0,2.0,,,22.559,25.137,31.23,0 days 01:58:22.327000,0 days 01:58:47.464000,0 days 01:59:18.694000,233.0,270.0,269.0,294.0,False,SOFT,27.0,True,Aston Martin,0 days 01:57:59.714000,2026-05-24 21:05:15.188,1,15.0,False,,False,True,78.926,78.926
347,0 days 02:00:40.368000,STR,18,0 days 00:01:21.728000,42.0,2.0,,,24.007,26.36,31.361,0 days 01:59:42.701000,0 days 02:00:09.061000,0 days 02:00:40.422000,231.0,272.0,267.0,297.0,False,SOFT,28.0,True,Aston Martin,0 days 01:59:18.640000,2026-05-24 21:06:34.114,1,15.0,True,TRACK LIMITS AT TURN 2 LAP 42 ,False,True,81.728,81.72800000000001
348,0 days 02:02:11.339000,STR,18,0 days 00:01:30.971000,43.0,2.0,,,22.681,25.006,43.284,0 days 02:01:03.103000,0 days 02:01:28.109000,0 days 02:02:11.393000,234.0,271.0,250.0,245.0,False,SOFT,29.0,True,Aston Martin,0 days 02:00:40.368000,2026-05-24 21:07:55.842,16,15.0,False,,False,False,90.971,90.971
349,0 days 02:03:34.184000,STR,18,0 days 00:01:22.845000,44.0,2.0,,,25.513,25.718,31.614,0 days 02:02:36.906000,0 days 02:03:02.624000,0 days 02:03:34.238000,231.0,270.0,270.0,293.0,False,SOFT,30.0,True,Aston Martin,0 days 02:02:11.339000,2026-05-24 21:09:26.813,671,15.0,False,,False,False,82.845,82.845
350,0 days 02:04:55.096000,STR,18,0 days 00:01:20.912000,45.0,2.0,,,22.622,26.417,31.873,0 days 02:03:56.860000,0 days 02:04:23.277000,0 days 02:04:55.150000,233.0,270.0,264.0,289.0,False,SOFT,31.0,True,Aston Martin,0 days 02:03:34.184000,2026-05-24 21:10:49.658,1,15.0,False,,False,True,80.912,80.912
351,0 days 02:06:15.438000,STR,18,0 days 00:01:20.342000,46.0,2.0,,,22.843,25.42,32.079,0 days 02:05:17.993000,0 days 02:05:43.413000,0 days 02:06:15.492000,232.0,268.0,264.0,288.0,False,SOFT,32.0,True,Aston Martin,0 days 02:04:55.096000,2026-05-24 21:12:10.570,1,15.0,False,,False,True,80.342,80.34200000000001
352,0 days 02:07:36.725000,STR,18,0 days 00:01:21.287000,47.0,2.0,,,24.286,25.543,31.458,0 days 02:06:39.778000,0 days 02:07:05.321000,0 days 02:07:36.779000,232.0,270.0,268.0,294.0,False,SOFT,33.0,True,Aston Martin,0 days 02:06:15.438000,2026-05-24 21:13:30.912,1,15.0,False,,False,True,81.287,81.287
353,0 days 02:08:57.257000,STR,18,0 days 00:01:20.532000,48.0,2.0,,,22.968,25.512,32.052,0 days 02:07:59.747000,0 days 02:08:25.259000,0 days 02:08:57.311000,232.0,269.0,215.0,291.0,False,SOFT,34.0,True,Aston Martin,0 days 02:07:36.725000,2026-05-24 21:14:52.199,1,15.0,False,,False,True,80.532,80.53200000000001
354,0 days 02:10:34.144000,STR,18,0 days 00:01:36.887000,49.0,2.0,,0 days 02:10:11.608000,23.475,25.458,47.954,0 days 02:09:20.786000,0 days 02:09:46.244000,0 days 02:10:34.198000,232.0,270.0,,294.0,False,SOFT,35.0,True,Aston Martin,0 days 02:08:57.257000,2026-05-24 21:16:12.731,16,15.0,False,,False,False,96.887,96.887
355,0 days 02:12:19.824000,STR,18,0 days 00:01:45.680000,50.0,3.0,0 days 02:10:35.733000,,29.868,32.337,43.475,0 days 02:11:04.066000,0 days 02:11:36.403000,0 days 02:12:19.878000,230.0,249.0,237.0,303.0,False,MEDIUM,1.0,True,Aston Martin,0 days 02:10:34.144000,2026-05-24 21:17:49.618,67,15.0,False,,False,False,105.68,105.68
356,0 days 02:13:41.848000,STR,18,0 days 00:01:22.024000,51.0,3.0,,,24.574,25.714,31.736,0 days 02:12:44.452000,0 days 02:13:10.166000,0 days 02:13:41.902000,231.0,262.0,273.0,296.0,False,MEDIUM,2.0,True,Aston Martin,0 days 02:12:19.824000,2026-05-24 21:19:35.298,71,15.0,False,,False,False,82.024,82.024
357,0 days 02:15:02.693000,STR,18,0 days 00:01:20.845000,52.0,3.0,,,22.818,25.362,32.665,0 days 02:14:04.720000,0 days 02:14:30.082000,0 days 02:15:02.747000,234.0,269.0,269.0,266.0,False,MEDIUM,3.0,True,Aston Martin,0 days 02:13:41.848000,2026-05-24 21:20:57.322,1,15.0,False,,False,True,80.845,80.845
358,0 days 02:16:22.302000,STR,18,0 days 00:01:19.609000,53.0,3.0,,,22.888,25.428,31.293,0 days 02:15:25.635000,0 days 02:15:51.063000,0 days 02:16:22.356000,235.0,272.0,271.0,298.0,False,MEDIUM,4.0,True,Aston Martin,0 days 02:15:02.693000,2026-05-24 21:22:18.167,1,15.0,False,,False,True,79.609,79.60900000000001
359,0 days 02:17:41.462000,STR,18,0 days 00:01:19.160000,54.0,3.0,,,22.614,25.116,31.43,0 days 02:16:44.970000,0 days 02:17:10.086000,0 days 02:17:41.516000,235.0,271.0,269.0,293.0,False,MEDIUM,5.0,True,Aston Martin,0 days 02:16:22.302000,2026-05-24 21:23:37.776,1,15.0,False,,False,True,79.16,79.16
360,0 days 02:19:01.608000,STR,18,0 days 00:01:20.146000,55.0,3.0,,,23.708,25.265,31.173,0 days 02:18:05.224000,0 days 02:18:30.489000,0 days 02:19:01.662000,233.0,273.0,274.0,297.0,False,MEDIUM,6.0,True,Aston Martin,0 days 02:17:41.462000,2026-05-24 21:24:56.936,1,15.0,False,,False,True,80.146,80.146
361,0 days 02:20:24.149000,STR,18,0 days 00:01:22.541000,56.0,3.0,,,22.669,27.912,31.96,0 days 02:19:24.331000,0 days 02:19:52.243000,0 days 02:20:24.203000,232.0,273.0,271.0,301.0,False,MEDIUM,7.0,True,Aston Martin,0 days 02:19:01.608000,2026-05-24 21:26:17.082,1,15.0,False,,False,True,82.541,82.541
362,0 days 02:21:44.946000,STR,18,0 days 00:01:20.797000,57.0,3.0,,,24.098,25.478,31.221,0 days 02:20:48.301000,0 days 02:21:13.779000,0 days 02:21:45,235.0,272.0,271.0,300.0,False,MEDIUM,8.0,True,Aston Martin,0 days 02:20:24.149000,2026-05-24 21:27:39.623,1,15.0,False,,False,True,80.797,80.797
363,0 days 02:23:04.082000,STR,18,0 days 00:01:19.136000,58.0,3.0,,,22.763,25.178,31.195,0 days 02:22:07.763000,0 days 02:22:32.941000,0 days 02:23:04.136000,235.0,271.0,271.0,298.0,False,MEDIUM,9.0,True,Aston Martin,0 days 02:21:44.946000,2026-05-24 21:29:00.420,12,15.0,False,,False,True,79.136,79.136
364,0 days 02:24:22.959000,STR,18,0 days 00:01:18.877000,59.0,3.0,,,22.536,25.111,31.23,0 days 02:23:26.672000,0 days 02:23:51.783000,0 days 02:24:23.013000,236.0,271.0,271.0,293.0,False,MEDIUM,10.0,True,Aston Martin,0 days 02:23:04.082000,2026-05-24 21:30:19.556,1,15.0,False,,False,True,78.877,78.87700000000001
365,0 days 02:25:42.371000,STR,18,0 days 00:01:19.412000,60.0,3.0,,,22.738,25.307,31.367,0 days 02:24:45.751000,0 days 02:25:11.058000,0 days 02:25:42.425000,234.0,270.0,269.0,291.0,False,MEDIUM,11.0,True,Aston Martin,0 days 02:24:22.959000,2026-05-24 21:31:38.433,1,15.0,False,,False,True,79.412,79.412
366,0 days 02:27:01.383000,STR,18,0 days 00:01:19.012000,61.0,3.0,,,22.593,25.047,31.372,0 days 02:26:05.018000,0 days 02:26:30.065000,0 days 02:27:01.437000,235.0,270.0,270.0,290.0,False,MEDIUM,12.0,True,Aston Martin,0 days 02:25:42.371000,2026-05-24 21:32:57.845,1,15.0,False,,False,True,79.012,79.012
367,0 days 02:28:20.818000,STR,18,0 days 00:01:19.435000,62.0,3.0,,,22.491,25.122,31.822,0 days 02:27:23.928000,0 days 02:27:49.050000,0 days 02:28:20.872000,235.0,270.0,271.0,284.0,False,MEDIUM,13.0,True,Aston Martin,0 days 02:27:01.383000,2026-05-24 21:34:16.857,1,15.0,False,,False,True,79.435,79.435
368,0 days 02:29:40.067000,STR,18,0 days 00:01:19.249000,63.0,3.0,,,22.67,25.674,30.905,0 days 02:28:43.542000,0 days 02:29:09.216000,0 days 02:29:40.121000,233.0,277.0,275.0,307.0,False,MEDIUM,14.0,True,Aston Martin,0 days 02:28:20.818000,2026-05-24 21:35:36.292,1,15.0,False,,False,True,79.249,79.249
369,0 days 02:31:06.699000,STR,18,0 days 00:01:26.632000,64.0,3.0,,,22.498,25.056,39.078,0 days 02:30:02.619000,0 days 02:30:27.675000,0 days 02:31:06.753000,235.0,272.0,254.0,241.0,False,MEDIUM,15.0,True,Aston Martin,0 days 02:29:40.067000,2026-05-24 21:36:55.541,1,15.0,True,TRACK LIMITS AT TURN 10 LAP 64 ,False,True,86.632,86.632
370,0 days 01:04:11.707000,ALB,23,0 days 00:01:39.163000,1.0,1.0,,,,29.38,33.908,,0 days 01:03:37.946000,0 days 01:04:11.713000,180.0,276.0,270.0,323.0,False,SOFT,1.0,True,Williams,0 days 01:02:32.281000,2026-05-24 20:09:47.755,1,19.0,False,,False,False,99.163,
371,0 days 01:05:37.221000,ALB,23,0 days 00:01:25.514000,2.0,1.0,,,25.435,27.841,32.238,0 days 01:04:37.148000,0 days 01:05:04.989000,0 days 01:05:37.227000,220.0,278.0,248.0,324.0,False,SOFT,2.0,True,Williams,0 days 01:04:11.707000,2026-05-24 20:11:27.181,1,14.0,True,TRACK LIMITS AT TURN 14 LAP 2 ,False,True,85.514,85.514
372,0 days 01:07:00.025000,ALB,23,0 days 00:01:22.804000,3.0,1.0,,,24.572,26.098,32.134,0 days 01:06:01.799000,0 days 01:06:27.897000,0 days 01:07:00.031000,227.0,274.0,276.0,300.0,True,SOFT,3.0,True,Williams,0 days 01:05:37.221000,2026-05-24 20:12:52.695,1,13.0,False,,False,True,82.804,82.804
373,0 days 01:08:20.392000,ALB,23,0 days 00:01:20.367000,4.0,1.0,,,23.311,25.675,31.381,0 days 01:07:23.342000,0 days 01:07:49.017000,0 days 01:08:20.398000,231.0,276.0,278.0,306.0,True,SOFT,4.0,True,Williams,0 days 01:07:00.025000,2026-05-24 20:14:15.499,1,13.0,False,,False,True,80.367,80.367
374,0 days 01:09:39.451000,ALB,23,0 days 00:01:19.059000,5.0,1.0,,,22.778,25.23,31.051,0 days 01:08:43.176000,0 days 01:09:08.406000,0 days 01:09:39.457000,235.0,281.0,279.0,323.0,True,SOFT,5.0,True,Williams,0 days 01:08:20.392000,2026-05-24 20:15:35.866,1,13.0,False,,False,True,79.059,79.059
375,0 days 01:10:58.984000,ALB,23,0 days 00:01:19.533000,6.0,1.0,,,22.931,25.503,31.099,0 days 01:10:02.388000,0 days 01:10:27.891000,0 days 01:10:58.990000,238.0,285.0,281.0,325.0,False,SOFT,6.0,True,Williams,0 days 01:09:39.451000,2026-05-24 20:16:54.925,1,12.0,False,,False,True,79.533,79.533
376,0 days 01:12:17.622000,ALB,23,0 days 00:01:18.638000,7.0,1.0,,,22.576,25.064,30.998,0 days 01:11:21.566000,0 days 01:11:46.630000,0 days 01:12:17.628000,230.0,275.0,265.0,314.0,True,SOFT,7.0,True,Williams,0 days 01:10:58.984000,2026-05-24 20:18:14.458,1,12.0,False,,False,True,78.638,78.638
377,0 days 01:13:36.839000,ALB,23,0 days 00:01:19.217000,8.0,1.0,,,23.132,25.303,30.782,0 days 01:12:40.760000,0 days 01:13:06.063000,0 days 01:13:36.845000,236.0,290.0,272.0,318.0,False,SOFT,8.0,True,Williams,0 days 01:12:17.622000,2026-05-24 20:19:33.096,1,12.0,False,,False,True,79.217,79.217
378,0 days 01:14:54.480000,ALB,23,0 days 00:01:17.641000,9.0,1.0,,,22.172,24.778,30.691,0 days 01:13:59.017000,0 days 01:14:23.795000,0 days 01:14:54.486000,237.0,280.0,266.0,314.0,True,SOFT,9.0,True,Williams,0 days 01:13:36.839000,2026-05-24 20:20:52.313,1,12.0,False,,False,True,77.641,77.641
379,0 days 01:16:11.976000,ALB,23,0 days 00:01:17.496000,10.0,1.0,,,22.145,24.682,30.669,0 days 01:15:16.631000,0 days 01:15:41.313000,0 days 01:16:11.982000,237.0,276.0,268.0,309.0,True,SOFT,10.0,True,Williams,0 days 01:14:54.480000,2026-05-24 20:22:09.954,1,12.0,False,,False,True,77.496,77.496
380,0 days 01:17:29.197000,ALB,23,0 days 00:01:17.221000,11.0,1.0,,,21.979,24.649,30.593,0 days 01:16:33.961000,0 days 01:16:58.610000,0 days 01:17:29.203000,238.0,280.0,282.0,316.0,True,SOFT,11.0,True,Williams,0 days 01:16:11.976000,2026-05-24 20:23:27.450,1,12.0,False,,False,True,77.221,77.221
381,0 days 01:19:59.197000,ALB,23,,12.0,1.0,,,,,,,,,,,,,,SOFT,12.0,True,Williams,0 days 01:17:29.197000,2026-05-24 20:24:44.671,12,,False,,True,False,,
382,0 days 01:04:06.407000,HUL,27,0 days 00:01:33.863000,1.0,1.0,,,,27.701,33.081,,0 days 01:03:33.513000,0 days 01:04:06.572000,200.0,280.0,269.0,330.0,False,INTERMEDIATE,1.0,True,Audi,0 days 01:02:32.281000,2026-05-24 20:09:47.755,1,10.0,False,,False,False,93.863,
383,0 days 01:05:49.474000,HUL,27,0 days 00:01:43.067000,2.0,1.0,,0 days 01:05:26.104000,25.038,27.491,50.538,0 days 01:04:31.499000,0 days 01:04:58.990000,0 days 01:05:49.528000,216.0,272.0,,311.0,False,INTERMEDIATE,2.0,True,Audi,0 days 01:04:06.407000,2026-05-24 20:11:21.881,1,18.0,False,,False,False,103.067,103.067
384,0 days 01:07:14.725000,HUL,27,0 days 00:01:25.251000,3.0,2.0,0 days 01:05:51.080000,,26.408,26.732,32.111,0 days 01:06:15.936000,0 days 01:06:42.668000,0 days 01:07:14.779000,226.0,272.0,271.0,303.0,False,SOFT,5.0,False,Audi,0 days 01:05:49.474000,2026-05-24 20:13:04.948,1,17.0,False,,False,False,85.251,85.251
385,0 days 01:08:35.776000,HUL,27,0 days 00:01:21.051000,4.0,2.0,,,23.277,25.417,32.357,0 days 01:07:38.056000,0 days 01:08:03.473000,0 days 01:08:35.830000,240.0,270.0,268.0,303.0,False,SOFT,6.0,False,Audi,0 days 01:07:14.725000,2026-05-24 20:14:30.199,1,17.0,True,TRACK LIMITS AT TURN 14 LAP 4 ,False,True,81.051,81.051
386,0 days 01:09:55.701000,HUL,27,0 days 00:01:19.925000,5.0,2.0,,,23.028,25.525,31.372,0 days 01:08:58.858000,0 days 01:09:24.383000,0 days 01:09:55.755000,236.0,268.0,272.0,303.0,True,SOFT,7.0,False,Audi,0 days 01:08:35.776000,2026-05-24 20:15:51.250,1,17.0,False,,False,True,79.925,79.925
387,0 days 01:11:17.577000,HUL,27,0 days 00:01:21.876000,6.0,2.0,,,22.52,25.128,34.228,0 days 01:10:18.275000,0 days 01:10:43.403000,0 days 01:11:17.631000,236.0,270.0,277.0,303.0,False,SOFT,8.0,False,Audi,0 days 01:09:55.701000,2026-05-24 20:17:11.175,1,18.0,True,TRACK LIMITS AT TURN 10 LAP 6 ,False,True,81.876,81.876
388,0 days 01:12:36.100000,HUL,27,0 days 00:01:18.523000,7.0,2.0,,,22.616,24.964,30.943,0 days 01:11:40.247000,0 days 01:12:05.211000,0 days 01:12:36.154000,238.0,273.0,277.0,310.0,True,SOFT,9.0,False,Audi,0 days 01:11:17.577000,2026-05-24 20:18:33.051,1,18.0,False,,False,True,78.523,78.523
389,0 days 01:13:54.196000,HUL,27,0 days 00:01:18.096000,8.0,2.0,,,22.28,24.931,30.885,0 days 01:12:58.434000,0 days 01:13:23.365000,0 days 01:13:54.250000,237.0,275.0,283.0,317.0,True,SOFT,10.0,False,Audi,0 days 01:12:36.100000,2026-05-24 20:19:51.574,1,18.0,False,,False,True,78.096,78.096
390,0 days 01:15:13.382000,HUL,27,0 days 00:01:19.186000,9.0,2.0,,,22.944,24.986,31.256,0 days 01:14:17.194000,0 days 01:14:42.180000,0 days 01:15:13.436000,235.0,276.0,269.0,302.0,False,SOFT,11.0,False,Audi,0 days 01:13:54.196000,2026-05-24 20:21:09.670,1,17.0,False,,False,True,79.186,79.186
391,0 days 01:16:31.723000,HUL,27,0 days 00:01:18.341000,10.0,2.0,,,22.422,24.954,30.965,0 days 01:15:35.858000,0 days 01:16:00.812000,0 days 01:16:31.777000,235.0,270.0,273.0,303.0,False,SOFT,12.0,False,Audi,0 days 01:15:13.382000,2026-05-24 20:22:28.856,1,17.0,False,,False,True,78.341,78.34100000000001
392,0 days 01:17:49.724000,HUL,27,0 days 00:01:18.001000,11.0,2.0,,,22.148,24.776,31.077,0 days 01:16:53.925000,0 days 01:17:18.701000,0 days 01:17:49.778000,236.0,271.0,274.0,304.0,True,SOFT,13.0,False,Audi,0 days 01:16:31.723000,2026-05-24 20:23:47.197,1,17.0,False,,False,True,78.001,78.001
393,0 days 01:19:07.712000,HUL,27,0 days 00:01:17.988000,12.0,2.0,,,22.062,24.637,31.289,0 days 01:18:11.840000,0 days 01:18:36.477000,0 days 01:19:07.766000,237.0,272.0,275.0,306.0,True,SOFT,14.0,False,Audi,0 days 01:17:49.724000,2026-05-24 20:25:05.198,12,15.0,False,,False,True,77.988,77.988
394,0 days 01:20:25.921000,HUL,27,0 days 00:01:18.209000,13.0,2.0,,,22.042,24.672,31.495,0 days 01:19:29.808000,0 days 01:19:54.480000,0 days 01:20:25.975000,236.0,270.0,275.0,311.0,False,SOFT,15.0,False,Audi,0 days 01:19:07.712000,2026-05-24 20:26:23.186,2,15.0,False,,False,True,78.209,78.209
395,0 days 01:21:43.597000,HUL,27,0 days 00:01:17.676000,14.0,2.0,,,22.087,24.828,30.761,0 days 01:20:48.062000,0 days 01:21:12.890000,0 days 01:21:43.651000,237.0,273.0,274.0,306.0,True,SOFT,16.0,False,Audi,0 days 01:20:25.921000,2026-05-24 20:27:41.395,21,15.0,False,,False,True,77.676,77.676
396,0 days 01:23:00.986000,HUL,27,0 days 00:01:17.389000,15.0,2.0,,,21.988,24.659,30.742,0 days 01:22:05.639000,0 days 01:22:30.298000,0 days 01:23:01.040000,239.0,273.0,276.0,307.0,True,SOFT,17.0,False,Audi,0 days 01:21:43.597000,2026-05-24 20:28:59.071,1,15.0,False,,False,True,77.389,77.389
397,0 days 01:24:20.025000,HUL,27,0 days 00:01:19.039000,16.0,2.0,,,22.578,25.363,31.098,0 days 01:23:23.618000,0 days 01:23:48.981000,0 days 01:24:20.079000,229.0,281.0,274.0,310.0,False,SOFT,18.0,False,Audi,0 days 01:23:00.986000,2026-05-24 20:30:16.460,1,13.0,False,,False,True,79.039,79.039
