,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
78,0 days 01:18:54.010000,16.3,90.0,1005.0,False,18.4,333,3.0
79,0 days 01:19:54.009000,16.3,90.0,1005.0,False,18.4,333,3.0
80,0 days 01:20:54.008000,16.3,90.0,1005.0,False,18.4,333,3.0
81,0 days 01:21:54.038000,16.1,91.0,1005.2,False,18.4,346,3.2
82,0 days 01:22:54.037000,16.0,91.0,1005.2,True,18.4,332,3.2
83,0 days 01:23:54.051000,16.0,91.0,1005.2,True,18.4,339,3.2
84,0 days 01:24:54.066000,16.0,91.0,1005.2,True,18.2,339,3.0
85,0 days 01:25:54.065000,16.0,91.0,1005.2,True,18.0,325,2.9
86,0 days 01:26:54.079000,16.0,91.0,1005.2,True,18.0,325,2.9
87,0 days 01:27:54.094000,16.0,92.0,1005.2,True,18.0,340,3.2
88,0 days 01:28:54.093000,15.9,92.0,1005.2,True,17.9,333,3.2
