Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
28,0 days 01:33:38.032000,NOR,1,0 days 00:02:11.815000,29.0,6.0,0 days 01:32:04.753000,,68.563,28.101,35.151,0 days 01:32:34.780000,0 days 01:33:02.881000,0 days 01:33:38.032000,203.0,228.0,258.0,268.0,False,SOFT,5.0,False,McLaren,0 days 01:32:04.753000,2026-05-22 17:48:06.444,1,,False,,False,False,131.815,131.815
29,0 days 01:35:51.951000,NOR,1,0 days 00:02:13.919000,30.0,6.0,,,23.226,28.538,82.155,0 days 01:34:01.258000,0 days 01:34:29.796000,0 days 01:35:51.951000,210.0,207.0,60.0,213.0,False,SOFT,6.0,False,McLaren,0 days 01:33:38.032000,2026-05-22 17:49:39.723,1,,False,,False,True,133.919,133.91899999999998
30,0 days 01:38:00.222000,NOR,1,0 days 00:02:08.271000,31.0,6.0,,,25.744,29.503,73.024,0 days 01:36:17.695000,0 days 01:36:47.198000,0 days 01:38:00.222000,181.0,249.0,80.0,240.0,False,SOFT,7.0,False,McLaren,0 days 01:35:51.951000,2026-05-22 17:51:53.642,1,,False,,False,True,128.271,128.27100000000002
31,0 days 01:39:28.504000,NOR,1,,32.0,6.0,,0 days 01:39:28.504000,26.371,28.951,,0 days 01:38:26.735000,0 days 01:38:55.656000,,196.0,215.0,,238.0,False,SOFT,8.0,False,McLaren,0 days 01:38:00.222000,2026-05-22 17:54:01.913,1,,False,,False,False,,
32,0 days 00:16:50.790000,GAS,10,0 days 00:01:40.042000,1.0,1.0,0 days 00:15:13.313000,,33.302,29.655,37.085,0 days 00:15:44.304000,0 days 00:16:13.965000,0 days 00:16:50.876000,189.0,265.0,225.0,271.0,False,HARD,1.0,True,Alpine,0 days 00:15:13.313000,2026-05-22 16:31:15.004,1,,False,,False,False,100.042,100.042
33,0 days 00:18:23.687000,GAS,10,0 days 00:01:32.897000,2.0,1.0,,,25.958,27.231,39.708,0 days 00:17:16.748000,0 days 00:17:43.979000,0 days 00:18:23.687000,223.0,264.0,276.0,132.0,True,HARD,2.0,True,Alpine,0 days 00:16:50.790000,2026-05-22 16:32:52.481,1,,False,,False,True,92.897,92.897
34,0 days 00:19:44.602000,GAS,10,0 days 00:01:20.915000,3.0,1.0,,,23.416,25.663,31.836,0 days 00:18:47.103000,0 days 00:19:12.766000,0 days 00:19:44.602000,231.0,272.0,257.0,304.0,True,HARD,3.0,True,Alpine,0 days 00:18:23.687000,2026-05-22 16:34:25.378,1,,False,,False,True,80.915,80.91499999999999
35,0 days 00:21:27.286000,GAS,10,0 days 00:01:42.684000,4.0,1.0,,,29.711,29.449,43.524,0 days 00:20:14.313000,0 days 00:20:43.762000,0 days 00:21:27.286000,214.0,239.0,276.0,248.0,False,HARD,4.0,True,Alpine,0 days 00:19:44.602000,2026-05-22 16:35:46.293,1,,False,,False,True,102.684,102.684
36,0 days 00:22:59.262000,GAS,10,0 days 00:01:31.976000,5.0,1.0,,,22.77,25.172,44.034,0 days 00:21:50.056000,0 days 00:22:15.228000,0 days 00:22:59.262000,237.0,281.0,225.0,229.0,False,HARD,5.0,True,Alpine,0 days 00:21:27.286000,2026-05-22 16:37:28.977,126,,False,,False,False,91.976,91.976
37,0 days 00:24:49.085000,GAS,10,0 days 00:01:49.823000,6.0,1.0,,,36.473,32.346,41.004,0 days 00:23:35.735000,0 days 00:24:08.081000,0 days 00:24:49.085000,105.0,226.0,222.0,248.0,False,HARD,6.0,True,Alpine,0 days 00:22:59.262000,2026-05-22 16:39:00.953,6,,False,,False,False,109.823,109.82299999999998
38,0 days 00:57:39.378000,GAS,10,,7.0,1.0,,0 days 00:26:30.734000,,,,,,,,,,,False,HARD,7.0,True,Alpine,0 days 00:24:49.085000,2026-05-22 16:40:50.776,6512,,False,,False,False,,
39,0 days 00:59:10.203000,GAS,10,0 days 00:01:30.825000,8.0,2.0,0 days 00:57:40.956000,,29.216,27.666,33.943,0 days 00:58:08.594000,0 days 00:58:36.260000,0 days 00:59:10.203000,218.0,267.0,278.0,309.0,False,HARD,8.0,False,Alpine,0 days 00:57:40.956000,2026-05-22 17:13:42.647,1,,False,,False,False,90.825,90.825
40,0 days 01:00:30.311000,GAS,10,0 days 00:01:20.108000,9.0,2.0,,,23.505,25.498,31.105,0 days 00:59:33.708000,0 days 00:59:59.206000,0 days 01:00:30.311000,238.0,279.0,281.0,308.0,True,HARD,9.0,False,Alpine,0 days 00:59:10.203000,2026-05-22 17:15:11.894,1,,False,,False,True,80.108,80.108
41,0 days 01:01:48.134000,GAS,10,0 days 00:01:17.823000,10.0,2.0,,,22.579,24.805,30.439,0 days 01:00:52.890000,0 days 01:01:17.695000,0 days 01:01:48.134000,236.0,280.0,283.0,311.0,True,HARD,10.0,False,Alpine,0 days 01:00:30.311000,2026-05-22 17:16:32.002,1,,False,,False,True,77.823,77.82300000000001
42,0 days 01:03:05.355000,GAS,10,0 days 00:01:17.221000,11.0,2.0,,,22.154,24.665,30.402,0 days 01:02:10.288000,0 days 01:02:34.953000,0 days 01:03:05.355000,241.0,284.0,280.0,313.0,True,HARD,11.0,False,Alpine,0 days 01:01:48.134000,2026-05-22 17:17:49.825,1,,False,,False,True,77.221,77.221
43,0 days 01:04:22.410000,GAS,10,0 days 00:01:17.055000,12.0,2.0,,,22.151,24.585,30.319,0 days 01:03:27.506000,0 days 01:03:52.091000,0 days 01:04:22.410000,240.0,284.0,288.0,321.0,True,HARD,12.0,False,Alpine,0 days 01:03:05.355000,2026-05-22 17:19:07.046,1,,False,,False,True,77.055,77.055
44,0 days 01:05:45.155000,GAS,10,0 days 00:01:22.745000,13.0,2.0,,,22.394,27.65,32.701,0 days 01:04:44.804000,0 days 01:05:12.454000,0 days 01:05:45.155000,242.0,263.0,267.0,310.0,False,HARD,13.0,False,Alpine,0 days 01:04:22.410000,2026-05-22 17:20:24.101,1,,True,TRACK LIMITS AT TURN 8 LAP 14 ,False,True,82.745,82.745
45,0 days 01:07:02.792000,GAS,10,0 days 00:01:17.637000,14.0,2.0,,,22.43,24.685,30.522,0 days 01:06:07.585000,0 days 01:06:32.270000,0 days 01:07:02.792000,238.0,279.0,283.0,312.0,False,HARD,14.0,False,Alpine,0 days 01:05:45.155000,2026-05-22 17:21:46.846,1,,False,,False,True,77.637,77.637
46,0 days 01:08:21.160000,GAS,10,0 days 00:01:18.368000,15.0,2.0,,,22.834,24.834,30.7,0 days 01:07:25.626000,0 days 01:07:50.460000,0 days 01:08:21.160000,236.0,284.0,287.0,315.0,False,HARD,15.0,False,Alpine,0 days 01:07:02.792000,2026-05-22 17:23:04.483,1,,False,,False,True,78.368,78.368
47,0 days 01:09:37.969000,GAS,10,0 days 00:01:16.809000,16.0,2.0,,,22.244,24.426,30.139,0 days 01:08:43.404000,0 days 01:09:07.830000,0 days 01:09:37.969000,240.0,286.0,279.0,314.0,True,HARD,16.0,False,Alpine,0 days 01:08:21.160000,2026-05-22 17:24:22.851,1,,False,,False,True,76.809,76.809
48,0 days 01:10:57.266000,GAS,10,0 days 00:01:19.297000,17.0,2.0,,,22.922,25.675,30.7,0 days 01:10:00.891000,0 days 01:10:26.566000,0 days 01:10:57.266000,242.0,281.0,284.0,313.0,False,HARD,17.0,False,Alpine,0 days 01:09:37.969000,2026-05-22 17:25:39.660,12,,False,,False,True,79.297,79.297
49,0 days 01:12:48.862000,GAS,10,0 days 00:01:51.596000,18.0,2.0,,,38.255,33.985,39.356,0 days 01:11:35.521000,0 days 01:12:09.506000,0 days 01:12:48.862000,161.0,242.0,243.0,148.0,False,HARD,18.0,False,Alpine,0 days 01:10:57.266000,2026-05-22 17:26:58.957,1,,False,,False,True,111.596,111.596
50,0 days 01:14:21.059000,GAS,10,0 days 00:01:32.197000,19.0,2.0,,,26.508,28.884,36.805,0 days 01:13:15.370000,0 days 01:13:44.254000,0 days 01:14:21.059000,224.0,242.0,283.0,270.0,False,HARD,19.0,False,Alpine,0 days 01:12:48.862000,2026-05-22 17:28:50.553,1,,False,,False,True,92.197,92.197
51,0 days 01:15:38.916000,GAS,10,0 days 00:01:17.857000,20.0,2.0,,,22.086,24.589,31.182,0 days 01:14:43.145000,0 days 01:15:07.734000,0 days 01:15:38.916000,240.0,279.0,268.0,300.0,False,HARD,20.0,False,Alpine,0 days 01:14:21.059000,2026-05-22 17:30:22.750,1,,False,,False,True,77.857,77.857
52,0 days 01:22:09.289000,GAS,10,,21.0,2.0,,0 days 01:17:02.755000,26.536,27.48,,0 days 01:16:05.622000,0 days 01:16:33.167000,,227.0,244.0,,254.0,False,HARD,21.0,False,Alpine,0 days 01:15:38.916000,2026-05-22 17:31:40.607,1,,False,,False,False,,
53,0 days 01:23:44.719000,GAS,10,0 days 00:01:35.430000,22.0,3.0,0 days 01:22:10.730000,,30.425,27.107,37.898,0 days 01:22:39.714000,0 days 01:23:06.821000,0 days 01:23:44.719000,218.0,267.0,244.0,149.0,False,SOFT,1.0,True,Alpine,0 days 01:22:09.289000,2026-05-22 17:38:10.980,12,,False,,False,False,95.43,95.43
54,0 days 01:25:19.094000,GAS,10,0 days 00:01:34.375000,23.0,3.0,,,24.112,26.944,43.319,0 days 01:24:08.831000,0 days 01:24:35.775000,0 days 01:25:19.094000,229.0,240.0,266.0,260.0,False,SOFT,2.0,True,Alpine,0 days 01:23:44.719000,2026-05-22 17:39:46.410,12,,False,,False,True,94.375,94.375
55,0 days 01:26:59.655000,GAS,10,0 days 00:01:40.561000,24.0,3.0,,,32.078,29.681,38.802,0 days 01:25:51.172000,0 days 01:26:20.853000,0 days 01:26:59.655000,192.0,235.0,279.0,251.0,False,SOFT,3.0,True,Alpine,0 days 01:25:19.094000,2026-05-22 17:41:20.785,21,,True,DOUBLE YELLOW AT TURN 1,False,True,100.561,100.561
56,0 days 01:32:11.285000,GAS,10,,25.0,3.0,,0 days 01:28:42.854000,,,,,,,,,,,False,SOFT,4.0,True,Alpine,0 days 01:26:59.655000,2026-05-22 17:43:01.346,251,,False,,False,False,,
57,0 days 01:33:47.631000,GAS,10,0 days 00:01:36.346000,26.0,4.0,0 days 01:32:13.094000,,29.775,29.125,37.446,0 days 01:32:41.060000,0 days 01:33:10.185000,0 days 01:33:47.631000,210.0,244.0,230.0,271.0,False,SOFT,5.0,False,Alpine,0 days 01:32:13.094000,2026-05-22 17:48:14.785,1,,False,,False,False,96.346,96.346
58,0 days 01:36:07.301000,GAS,10,0 days 00:02:19.670000,27.0,4.0,,,25.773,29.148,84.749,0 days 01:34:13.404000,0 days 01:34:42.552000,0 days 01:36:07.301000,197.0,273.0,107.0,275.0,False,SOFT,6.0,False,Alpine,0 days 01:33:47.631000,2026-05-22 17:49:49.322,1,,False,,False,True,139.67,139.67
59,0 days 01:38:36.484000,GAS,10,0 days 00:02:29.183000,28.0,4.0,,,27.654,30.885,90.644,0 days 01:36:34.955000,0 days 01:37:05.840000,0 days 01:38:36.484000,198.0,200.0,122.0,215.0,False,SOFT,7.0,False,Alpine,0 days 01:36:07.301000,2026-05-22 17:52:08.992,1,,False,,False,True,149.183,149.183
60,0 days 01:40:07.568000,GAS,10,,29.0,4.0,,0 days 01:40:07.568000,26.041,32.509,,0 days 01:39:02.627000,0 days 01:39:35.040000,,209.0,198.0,,254.0,False,SOFT,8.0,False,Alpine,0 days 01:38:36.484000,2026-05-22 17:54:38.175,1,,False,,False,False,,
61,0 days 00:15:55.501000,PER,11,0 days 00:01:40.057000,1.0,1.0,0 days 00:14:17.309000,,32.422,30.131,37.504,0 days 00:14:48.019000,0 days 00:15:18.142000,0 days 00:15:55.579000,164.0,253.0,262.0,264.0,False,SOFT,1.0,True,Cadillac,0 days 00:14:17.309000,2026-05-22 16:30:19.000,1,,False,,False,False,100.057,100.057
62,0 days 00:17:18.938000,PER,11,0 days 00:01:23.437000,2.0,1.0,,,24.501,26.664,32.272,0 days 00:16:20.002000,0 days 00:16:46.666000,0 days 00:17:18.938000,231.0,275.0,251.0,316.0,True,SOFT,2.0,True,Cadillac,0 days 00:15:55.501000,2026-05-22 16:31:57.192,1,,False,,False,True,83.437,83.43700000000001
63,0 days 00:19:03.179000,PER,11,0 days 00:01:44.241000,3.0,1.0,,,31.789,34.771,37.681,0 days 00:17:50.727000,0 days 00:18:25.498000,0 days 00:19:03.179000,164.0,244.0,266.0,274.0,False,SOFT,3.0,True,Cadillac,0 days 00:17:18.938000,2026-05-22 16:33:20.629,1,,False,,False,True,104.241,104.241
64,0 days 00:20:23.766000,PER,11,0 days 00:01:20.587000,4.0,1.0,,,23.141,25.713,31.733,0 days 00:19:26.320000,0 days 00:19:52.033000,0 days 00:20:23.766000,236.0,271.0,245.0,315.0,True,SOFT,4.0,True,Cadillac,0 days 00:19:03.179000,2026-05-22 16:35:04.870,1,,False,,False,True,80.587,80.587
65,0 days 00:22:08.359000,PER,11,0 days 00:01:44.593000,5.0,1.0,,,35.307,29.815,39.471,0 days 00:20:59.073000,0 days 00:21:28.888000,0 days 00:22:08.359000,116.0,265.0,261.0,270.0,False,SOFT,5.0,True,Cadillac,0 days 00:20:23.766000,2026-05-22 16:36:25.457,12,,False,,False,True,104.593,104.593
66,0 days 00:23:56.205000,PER,11,0 days 00:01:47.846000,6.0,1.0,,,27.809,36.011,44.026,0 days 00:22:36.168000,0 days 00:23:12.179000,0 days 00:23:56.205000,98.0,228.0,242.0,251.0,False,SOFT,6.0,True,Cadillac,0 days 00:22:08.359000,2026-05-22 16:38:10.050,26,,False,,False,False,107.846,107.846
67,0 days 00:36:32.329000,PER,11,,7.0,1.0,,0 days 00:25:35.722000,35.008,31.373,,0 days 00:24:32.137000,0 days 00:25:02.738000,,193.0,268.0,,,False,SOFT,7.0,True,Cadillac,0 days 00:23:56.205000,2026-05-22 16:39:57.896,6512,,False,,False,False,,
68,0 days 00:38:06.518000,PER,11,0 days 00:01:34.189000,8.0,2.0,0 days 00:36:33.817000,,29.699,28.438,36.052,0 days 00:37:02.028000,0 days 00:37:30.466000,0 days 00:38:06.518000,202.0,259.0,273.0,276.0,False,SOFT,8.0,False,Cadillac,0 days 00:36:33.817000,2026-05-22 16:52:35.508,1,,False,,False,False,94.189,94.189
69,0 days 00:39:25.218000,PER,11,0 days 00:01:18.700000,9.0,2.0,,,22.55,25.338,30.812,0 days 00:38:29.068000,0 days 00:38:54.406000,0 days 00:39:25.218000,241.0,277.0,270.0,314.0,True,SOFT,9.0,False,Cadillac,0 days 00:38:06.518000,2026-05-22 16:54:08.209,1,,False,,False,True,78.7,78.7
70,0 days 00:57:50.042000,PER,11,,10.0,2.0,,0 days 00:40:53.633000,26.87,29.988,,0 days 00:39:52.244000,0 days 00:40:22.232000,,163.0,256.0,,275.0,False,SOFT,10.0,False,Cadillac,0 days 00:39:25.218000,2026-05-22 16:55:26.909,125,,False,,False,False,,
71,0 days 00:59:22.378000,PER,11,0 days 00:01:32.336000,11.0,3.0,0 days 00:57:51.476000,,28.288,27.174,36.874,0 days 00:58:18.330000,0 days 00:58:45.504000,0 days 00:59:22.378000,220.0,265.0,294.0,167.0,False,SOFT,11.0,False,Cadillac,0 days 00:57:51.476000,2026-05-22 17:13:53.167,1,,False,,False,False,92.336,92.336
72,0 days 01:00:41.531000,PER,11,0 days 00:01:19.153000,12.0,3.0,,,22.864,25.274,31.015,0 days 00:59:45.242000,0 days 01:00:10.516000,0 days 01:00:41.531000,234.0,276.0,286.0,307.0,False,SOFT,12.0,False,Cadillac,0 days 00:59:22.378000,2026-05-22 17:15:24.069,1,,False,,False,True,79.153,79.153
73,0 days 01:02:00.016000,PER,11,0 days 00:01:18.485000,13.0,3.0,,,22.588,25.005,30.892,0 days 01:01:04.119000,0 days 01:01:29.124000,0 days 01:02:00.016000,235.0,276.0,283.0,309.0,True,SOFT,13.0,False,Cadillac,0 days 01:00:41.531000,2026-05-22 17:16:43.222,1,,False,,False,True,78.485,78.485
74,0 days 01:03:18.322000,PER,11,0 days 00:01:18.306000,14.0,3.0,,,22.577,24.886,30.843,0 days 01:02:22.593000,0 days 01:02:47.479000,0 days 01:03:18.322000,235.0,277.0,280.0,303.0,True,SOFT,14.0,False,Cadillac,0 days 01:02:00.016000,2026-05-22 17:18:01.707,1,,False,,False,True,78.306,78.306
75,0 days 01:04:36.517000,PER,11,0 days 00:01:18.195000,15.0,3.0,,,22.435,24.928,30.832,0 days 01:03:40.757000,0 days 01:04:05.685000,0 days 01:04:36.517000,235.0,278.0,281.0,305.0,True,SOFT,15.0,False,Cadillac,0 days 01:03:18.322000,2026-05-22 17:19:20.013,1,,False,,False,True,78.195,78.195
76,0 days 01:05:54.503000,PER,11,0 days 00:01:17.986000,16.0,3.0,,,22.533,24.888,30.565,0 days 01:04:59.050000,0 days 01:05:23.938000,0 days 01:05:54.503000,235.0,279.0,282.0,305.0,True,SOFT,16.0,False,Cadillac,0 days 01:04:36.517000,2026-05-22 17:20:38.208,1,,False,,False,True,77.986,77.986
77,0 days 01:07:12.429000,PER,11,0 days 00:01:17.926000,17.0,3.0,,,22.343,25.058,30.525,0 days 01:06:16.846000,0 days 01:06:41.904000,0 days 01:07:12.429000,234.0,275.0,283.0,312.0,True,SOFT,17.0,False,Cadillac,0 days 01:05:54.503000,2026-05-22 17:21:56.194,1,,False,,False,True,77.926,77.92599999999999
78,0 days 01:08:31.295000,PER,11,0 days 00:01:18.866000,18.0,3.0,,,22.334,25.322,31.21,0 days 01:07:34.763000,0 days 01:08:00.085000,0 days 01:08:31.295000,236.0,274.0,283.0,308.0,False,SOFT,18.0,False,Cadillac,0 days 01:07:12.429000,2026-05-22 17:23:14.120,1,,False,,False,True,78.866,78.866
79,0 days 01:09:49.255000,PER,11,0 days 00:01:17.960000,19.0,3.0,,,22.233,24.824,30.903,0 days 01:08:53.528000,0 days 01:09:18.352000,0 days 01:09:49.255000,236.0,279.0,274.0,308.0,False,SOFT,19.0,False,Cadillac,0 days 01:08:31.295000,2026-05-22 17:24:32.986,1,,False,,False,True,77.96,77.96000000000001
80,0 days 01:11:07.693000,PER,11,0 days 00:01:18.438000,20.0,3.0,,,22.452,24.989,30.997,0 days 01:10:11.707000,0 days 01:10:36.696000,0 days 01:11:07.693000,235.0,277.0,282.0,299.0,False,SOFT,20.0,False,Cadillac,0 days 01:09:49.255000,2026-05-22 17:25:50.946,12,,False,,False,True,78.438,78.438
81,0 days 01:12:26.911000,PER,11,0 days 00:01:19.218000,21.0,3.0,,,22.542,25.179,31.497,0 days 01:11:30.235000,0 days 01:11:55.414000,0 days 01:12:26.911000,233.0,271.0,263.0,288.0,False,SOFT,21.0,False,Cadillac,0 days 01:11:07.693000,2026-05-22 17:27:09.384,1,,False,,False,True,79.218,79.218
82,0 days 01:13:44.917000,PER,11,0 days 00:01:18.006000,22.0,3.0,,,22.42,24.813,30.773,0 days 01:12:49.331000,0 days 01:13:14.144000,0 days 01:13:44.917000,234.0,278.0,281.0,302.0,False,SOFT,22.0,False,Cadillac,0 days 01:12:26.911000,2026-05-22 17:28:28.602,1,,False,,False,True,78.006,78.006
83,0 days 01:26:09.681000,PER,11,,23.0,3.0,,0 days 01:15:07.442000,24.457,27.752,,0 days 01:14:09.513000,0 days 01:14:37.310000,,220.0,239.0,,239.0,False,SOFT,23.0,False,Cadillac,0 days 01:13:44.917000,2026-05-22 17:29:46.608,12,,False,,False,False,,
84,0 days 01:32:21.940000,PER,11,,24.0,4.0,0 days 01:26:09.681000,0 days 01:27:45.374000,30.438,27.601,,0 days 01:26:38.678000,0 days 01:27:06.380000,,223.0,248.0,,,False,MEDIUM,1.0,True,Cadillac,0 days 01:26:09.681000,2026-05-22 17:42:11.372,125,,False,,False,False,,
85,0 days 01:33:54.503000,PER,11,0 days 00:01:32.563000,25.0,5.0,0 days 01:32:23.349000,,27.586,27.894,37.083,0 days 01:32:49.526000,0 days 01:33:17.420000,0 days 01:33:54.503000,202.0,250.0,271.0,268.0,False,MEDIUM,2.0,False,Cadillac,0 days 01:32:23.349000,2026-05-22 17:48:25.040,1,,False,,False,False,92.563,92.563
86,0 days 01:36:28.399000,PER,11,,26.0,5.0,,,22.346,29.858,,0 days 01:34:16.911000,0 days 01:34:46.847000,,243.0,247.0,164.0,261.0,False,MEDIUM,3.0,False,Cadillac,0 days 01:33:54.503000,2026-05-22 17:49:56.194,1,,False,,False,False,,
87,0 days 01:38:51.238000,PER,11,0 days 00:02:22.839000,27.0,5.0,,,26.232,27.896,88.711,0 days 01:36:54.631000,0 days 01:37:22.527000,0 days 01:38:51.238000,206.0,234.0,181.0,252.0,False,MEDIUM,4.0,False,Cadillac,0 days 01:36:28.399000,2026-05-22 17:52:30.090,1,,False,,False,True,142.839,142.839
88,0 days 01:40:13.285000,PER,11,,28.0,5.0,,0 days 01:40:13.285000,26.935,25.826,,0 days 01:39:18.359000,0 days 01:39:44.188000,,227.0,279.0,,224.0,False,MEDIUM,5.0,False,Cadillac,0 days 01:38:51.238000,2026-05-22 17:54:52.929,1,,False,,False,False,,
89,0 days 00:17:30.939000,ANT,12,0 days 00:02:15.180000,1.0,1.0,0 days 00:15:18.822000,,61.325,31.633,42.222,0 days 00:16:17.341000,0 days 00:16:48.984000,0 days 00:17:31.046000,216.0,234.0,227.0,175.0,False,HARD,1.0,True,Mercedes,0 days 00:15:18.822000,2026-05-22 16:31:20.513,1,,False,,False,False,135.18,135.18
90,0 days 00:19:00.240000,ANT,12,0 days 00:01:29.301000,2.0,1.0,,,24.914,28.051,36.336,0 days 00:17:55.853000,0 days 00:18:23.904000,0 days 00:19:00.240000,227.0,233.0,267.0,245.0,True,HARD,2.0,True,Mercedes,0 days 00:17:30.939000,2026-05-22 16:33:32.630,1,,False,,False,True,89.301,89.301
91,0 days 00:20:17.766000,ANT,12,0 days 00:01:17.526000,3.0,1.0,,,22.312,24.592,30.622,0 days 00:19:22.552000,0 days 00:19:47.144000,0 days 00:20:17.766000,245.0,281.0,263.0,309.0,True,HARD,3.0,True,Mercedes,0 days 00:19:00.240000,2026-05-22 16:35:01.931,1,,False,,False,True,77.526,77.526
92,0 days 00:21:48.708000,ANT,12,0 days 00:01:30.942000,4.0,1.0,,,26.133,27.839,36.97,0 days 00:20:43.899000,0 days 00:21:11.738000,0 days 00:21:48.708000,213.0,236.0,272.0,218.0,False,HARD,4.0,True,Mercedes,0 days 00:20:17.766000,2026-05-22 16:36:19.457,1,,False,,False,True,90.942,90.942
93,0 days 00:23:30.087000,ANT,12,0 days 00:01:41.379000,5.0,1.0,,,25.287,35.361,40.731,0 days 00:22:13.995000,0 days 00:22:49.356000,0 days 00:23:30.087000,127.0,190.0,224.0,229.0,False,HARD,5.0,True,Mercedes,0 days 00:21:48.708000,2026-05-22 16:37:50.399,126,,True,DOUBLE YELLOW AT TURN 4,False,False,101.379,101.379
94,0 days 00:32:25.645000,ANT,12,,6.0,1.0,,0 days 00:26:53.727000,32.338,35.973,,0 days 00:24:02.615000,0 days 00:24:38.643000,,156.0,234.0,,241.0,False,HARD,6.0,True,Mercedes,0 days 00:23:30.087000,2026-05-22 16:39:31.778,6512,,False,,False,False,,
95,0 days 00:34:12.546000,ANT,12,0 days 00:01:46.901000,7.0,2.0,0 days 00:32:27.365000,,51.089,25.157,30.655,0 days 00:33:16.734000,0 days 00:33:41.891000,0 days 00:34:12.546000,244.0,287.0,282.0,302.0,False,HARD,7.0,False,Mercedes,0 days 00:32:27.365000,2026-05-22 16:48:29.056,1,,False,,False,False,106.901,106.901
96,0 days 00:35:29.280000,ANT,12,0 days 00:01:16.734000,8.0,2.0,,,21.976,24.443,30.315,0 days 00:34:34.522000,0 days 00:34:58.965000,0 days 00:35:29.280000,235.0,277.0,276.0,302.0,True,HARD,8.0,False,Mercedes,0 days 00:34:12.546000,2026-05-22 16:50:14.237,1,,False,,False,True,76.734,76.734
97,0 days 00:36:45.274000,ANT,12,0 days 00:01:15.994000,9.0,2.0,,,21.77,24.14,30.084,0 days 00:35:51.050000,0 days 00:36:15.190000,0 days 00:36:45.274000,236.0,280.0,276.0,303.0,True,HARD,9.0,False,Mercedes,0 days 00:35:29.280000,2026-05-22 16:51:30.971,1,,False,,False,True,75.994,75.994
98,0 days 00:38:01.660000,ANT,12,0 days 00:01:16.386000,10.0,2.0,,,21.631,24.171,30.584,0 days 00:37:06.905000,0 days 00:37:31.076000,0 days 00:38:01.660000,239.0,282.0,279.0,304.0,False,HARD,10.0,False,Mercedes,0 days 00:36:45.274000,2026-05-22 16:52:46.965,1,,False,,False,True,76.386,76.386
99,0 days 00:39:17.411000,ANT,12,0 days 00:01:15.751000,11.0,2.0,,,21.543,24.085,30.123,0 days 00:38:23.203000,0 days 00:38:47.288000,0 days 00:39:17.411000,239.0,281.0,278.0,317.0,True,HARD,11.0,False,Mercedes,0 days 00:38:01.660000,2026-05-22 16:54:03.351,1,,False,,False,True,75.751,75.751
100,0 days 00:40:33.201000,ANT,12,0 days 00:01:15.790000,12.0,2.0,,,21.614,24.104,30.072,0 days 00:39:39.025000,0 days 00:40:03.129000,0 days 00:40:33.201000,240.0,281.0,276.0,303.0,False,HARD,12.0,False,Mercedes,0 days 00:39:17.411000,2026-05-22 16:55:19.102,1,,False,,False,True,75.79,75.79
101,0 days 00:57:09.549000,ANT,12,,13.0,2.0,,0 days 00:41:52.020000,21.318,24.137,,0 days 00:40:54.786000,0 days 00:41:18.938000,,242.0,283.0,,,False,HARD,13.0,False,Mercedes,0 days 00:40:33.201000,2026-05-22 16:56:34.892,125,,False,,False,False,,
102,0 days 00:58:46.811000,ANT,12,,14.0,3.0,0 days 00:57:09.549000,,,28.641,38.046,,0 days 00:58:08.894000,0 days 00:58:46.814000,209.0,223.0,228.0,247.0,False,HARD,14.0,False,Mercedes,0 days 00:57:09.549000,2026-05-22 17:13:11.240,1,,False,,False,False,,
103,0 days 01:00:15.451000,ANT,12,0 days 00:01:28.640000,15.0,3.0,,,23.554,26.608,38.478,0 days 00:59:10.365000,0 days 00:59:36.973000,0 days 01:00:15.451000,246.0,232.0,273.0,248.0,False,HARD,15.0,False,Mercedes,0 days 00:58:46.811000,2026-05-22 17:14:48.502,1,,False,,False,True,88.64,88.64
104,0 days 01:01:37.933000,ANT,12,0 days 00:01:22.482000,16.0,3.0,,,22.006,25.402,35.074,0 days 01:00:37.457000,0 days 01:01:02.859000,0 days 01:01:37.933000,246.0,242.0,271.0,250.0,False,HARD,16.0,False,Mercedes,0 days 01:00:15.451000,2026-05-22 17:16:17.142,1,,False,,False,True,82.482,82.482
105,0 days 01:02:52.603000,ANT,12,0 days 00:01:14.670000,17.0,3.0,,,21.359,23.692,29.619,0 days 01:01:59.292000,0 days 01:02:22.984000,0 days 01:02:52.603000,244.0,286.0,270.0,315.0,True,HARD,17.0,False,Mercedes,0 days 01:01:37.933000,2026-05-22 17:17:39.624,1,,False,,False,True,74.67,74.67
106,0 days 01:04:28.705000,ANT,12,0 days 00:01:36.102000,18.0,3.0,,,26.616,27.475,42.011,0 days 01:03:19.219000,0 days 01:03:46.694000,0 days 01:04:28.705000,125.0,238.0,273.0,107.0,False,HARD,18.0,False,Mercedes,0 days 01:02:52.603000,2026-05-22 17:18:54.294,1,,False,,False,True,96.102,96.102
