,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:06:07.820000,VAN,2,,1.0,,0 days 00:04:05.562000,0 days 00:06:05.054000,,34.387,37.065,,0 days 00:05:30.775000,0 days 00:06:07.820000,227.0,208.0,,229.0,False,nan,,True,McLaren,0 days 00:04:05.562000,2018-05-12 10:00:18.597,,,False,,False,False,,
1,0 days 00:24:52.766000,VAN,2,,2.0,1.0,0 days 00:23:10.775000,,,32.993,33.839,,0 days 00:24:18.973000,0 days 00:24:52.830000,233.0,206.0,280.0,232.0,False,SUPERSOFT,2.0,False,McLaren,0 days 00:06:07.820000,2018-05-12 10:02:20.855,,,False,,False,False,,
2,0 days 00:26:12.109000,VAN,2,0 days 00:01:19.343000,3.0,1.0,,,22.33,29.446,27.567,0 days 00:25:15.096000,0 days 00:25:44.542000,0 days 00:26:12.109000,282.0,300.0,278.0,310.0,True,SUPERSOFT,3.0,False,McLaren,0 days 00:24:52.766000,2018-05-12 10:21:05.801,,,False,,False,False,79.343,79.34299999999999
3,0 days 00:27:50.202000,VAN,2,0 days 00:01:38.093000,4.0,1.0,,,28.431,36.596,33.066,0 days 00:26:40.540000,0 days 00:27:17.136000,0 days 00:27:50.202000,161.0,188.0,279.0,290.0,False,SUPERSOFT,4.0,False,McLaren,0 days 00:26:12.109000,2018-05-12 10:22:25.144,,,False,,False,False,98.093,98.093
4,0 days 00:29:09.498000,VAN,2,0 days 00:01:19.296000,5.0,1.0,,,22.329,29.52,27.447,0 days 00:28:12.531000,0 days 00:28:42.051000,0 days 00:29:09.498000,284.0,291.0,280.0,310.0,True,SUPERSOFT,5.0,False,McLaren,0 days 00:27:50.202000,2018-05-12 10:24:03.237,,,False,,False,False,79.296,79.296
5,0 days 00:30:48.295000,VAN,2,0 days 00:01:38.797000,6.0,1.0,,,27.494,36.581,34.722,0 days 00:29:36.992000,0 days 00:30:13.573000,0 days 00:30:48.295000,203.0,228.0,281.0,293.0,False,SUPERSOFT,6.0,False,McLaren,0 days 00:29:09.498000,2018-05-12 10:25:22.533,,,False,,False,False,98.797,98.797
6,0 days 00:32:07.531000,VAN,2,0 days 00:01:19.236000,7.0,1.0,,,22.25,29.451,27.535,0 days 00:31:10.545000,0 days 00:31:39.996000,0 days 00:32:07.531000,284.0,293.0,283.0,313.0,True,SUPERSOFT,7.0,False,McLaren,0 days 00:30:48.295000,2018-05-12 10:27:01.330,,,False,,False,False,79.236,79.236
7,0 days 00:33:49.739000,VAN,2,0 days 00:01:42.208000,8.0,1.0,,0 days 00:33:47.230000,26.645,37.719,37.844,0 days 00:32:34.176000,0 days 00:33:11.895000,0 days 00:33:49.739000,202.0,217.0,,299.0,False,SUPERSOFT,8.0,False,McLaren,0 days 00:32:07.531000,2018-05-12 10:28:20.566,,,False,,False,False,102.208,102.208
8,0 days 00:35:59.825000,VAN,2,0 days 00:02:10.086000,9.0,2.0,0 days 00:34:12.355000,0 days 00:35:57.175000,65.512,32.562,32.012,0 days 00:34:55.251000,0 days 00:35:27.813000,0 days 00:35:59.825000,206.0,258.0,,242.0,False,SUPERSOFT,9.0,False,McLaren,0 days 00:33:49.739000,2018-05-12 10:30:02.774,,,False,,False,False,130.086,130.086
9,0 days 00:38:03.841000,VAN,2,0 days 00:02:04.016000,10.0,3.0,0 days 00:36:23.509000,0 days 00:38:01.079000,60.953,31.347,31.716,0 days 00:37:00.778000,0 days 00:37:32.125000,0 days 00:38:03.841000,242.0,268.0,,241.0,False,SUPERSOFT,10.0,False,McLaren,0 days 00:35:59.825000,2018-05-12 10:32:12.860,,,False,,False,False,124.016,124.01600000000002
